section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,32,1734597191296616960,1734597191561547008,265,664.963,289.848,11.948657974687919,18.001097012748478
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,33,1734597191740523008,1734597192149589760,409,659.524,305.441,11.474636274382098,16.84057988155248
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,34,1734597192344579840,1734597193093533952,749,669.367,279.742,12.328954221226084,18.751204253687245
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,35,1734597193316777984,1734597194813537792,1497,681.165,291.524,13.20481501079493,17.847843988242527
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,36,1734597195008862976,1734597195489730816,481,567.15,316.11,4.293017693609102,16.132354915492115
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,37,1734597195524585984,1734597196425655808,901,534.48,295.534,1.7715965097741566,17.69879290150436
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,38,1734597196460514048,1734597197773553920,1313,601.612,247.95,7.1041646201118995,21.242371366960608
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,39,1734597197812516864,1734597197993609984,181,476.445,264.136,-2.7796275889226556,20.069414611048188
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,40,1734597198044558848,1734597198925533952,881,664.443,298.657,11.878324855267566,17.341610004696644
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,41,1734597199208512000,1734597199449593856,241,680.856,261.47,13.30405321352254,20.09888389882855
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,42,1734597199484601856,1734597199629558784,145,603.89,254.458,7.268012821610969,20.748925231803195
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,43,1734597199656483840,1734597199851516928,195,556.293,250.934,3.5175535801088906,21.05746406447791
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,44,1734597199884564992,1734597200257720832,373,477.089,225.325,-2.7707925820644146,23.004842256905683
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,45,1734597200316574976,1734597201753563904,1437,667.168,315.472,12.035973797654012,16.077505659387253
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,46,1734597201788960000,1734597202057616896,269,708.769,254.325,15.535957445633514,20.57246072588091
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,47,1734597202188568064,1734597202765566976,577,355.156,940.656,-13.16632071046065,-30.782493499162793
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,48,1734597202968566016,1734597203777781760,809,723.218,260.304,16.64101230083433,20.091177231300936
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,49,1734597203832655872,1734597204109587968,277,529.345,221.89,1.4011343635437306,23.267134221816026
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,50,1734597204132574976,1734597204417512960,285,497.442,220.359,-1.1489327765616033,23.386153838041505
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,51,1734597204636572928,1734597205149626880,513,350.608,930.604,-13.469742377811539,-30.009644449431367
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,52,1734597205336552960,1734597206249551872,913,749.108,276.223,18.581765461188645,18.841159175379897
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,53,1734597206292740864,1734597206573611008,281,592.274,239.701,6.384482604750563,21.87541828470533
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,54,1734597206608571904,1734597207045579008,437,525.69,231.118,1.105885854329183,22.569530604764452
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,55,1734597207080588032,1734597207365529856,285,584.711,272.734,5.721604577003274,19.39036581839842
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,56,1734597207404504064,1734597207581530880,177,514.204,262.386,0.1917434515652022,20.20657756599864
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,57,1734597207700562944,1734597207841577984,141,467.065,331.393,-3.4469807334312472,14.989587642661816
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,58,1734597207880587008,1734597208441531904,561,518.773,255.266,0.5523048590857499,20.744202295354548
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,59,1734597208480568064,1734597208601520896,121,483.991,316.924,-2.148642918611816,16.085809935547843
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,60,1734597208630230016,1734597208997656832,367,535.444,324.656,1.833927893028797,15.5009565785508
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,61,1734597209136508928,1734597209398907904,262,439.925,986.59,-6.230308417565448,-34.45952705004634
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,62,1734597209592548864,1734597209897899776,305,490.018,278.352,-1.7025665606204987,18.99900457581671
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,63,1734597209942609920,1734597210185761792,243,547.149,235.013,2.8101630257894885,22.266399894488497
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,64,1734597210212624896,1734597210349809920,137,599.945,223.944,7.0335598127032295,23.05631884444662
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,65,1734597210404525056,1734597210589566976,185,644.312,326.232,10.239930428802449,15.301567794662505
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,66,1734597210620518912,1734597210809519872,189,586.79,322.764,5.80415102832131,15.61821739178002
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,67,1734597211004544000,1734597211265497856,261,555.407,313.84,3.3855661045404224,16.309611213996998
