section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1838,1.734598505216582e+18,1.734598505364585e+18,148,75.63708211743958,5.596060095499755,5659.960505109908,12296.544084818108
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1839,1.734598506073442e+18,1.734598506116502e+18,43,96.55405817054144,7.245513844272054,2439.917855469807,3550.70655676261
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1840,1.734598506320477e+18,1.7345985063724849e+18,52,179.88618641502552,13.354413065929604,3656.676060114763,5419.557240467917
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1841,1.734598506956606e+18,1.734598506980522e+18,24,31.798922951965054,2.35923022990259,1355.3387990766646,1536.3902234186326
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1842,1.734598507356738e+18,1.734598507384552e+18,28,43.19226918241245,3.2035729844726717,1487.267044867248,1804.6223902723184
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1843,1.734598507608597e+18,1.734598507644619e+18,36,54.54024597256673,4.036539509236846,1923.7489984868962,2292.014922811023
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1844,1.734598507844553e+18,1.73459850788456e+18,40,76.51416476219111,5.648656039124876,2009.0691613346771,2820.6224540303187
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1845,1.734598508076499e+18,1.7345985081125379e+18,36,139.79595219853064,10.281498328862407,3636.5037414027784,5112.458800470841
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1846,1.7345985084004959e+18,1.734598508520582e+18,120,63.34691336359959,4.668329925908121,4288.340381886816,8074.287507706218
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1847,1.7345985088005e+18,1.7345985088244959e+18,24,32.1031734090389,2.372445934290024,1346.9008920357458,1523.8095998017418
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1848,1.734598509156551e+18,1.7345985092007928e+18,44,79.578416369208,5.884040732731177,2060.0761076984177,2873.3622820875385
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1849,1.734598509400511e+18,1.734598509424472e+18,24,30.394390984080626,2.248018622574609,1257.7441190385834,1378.907432011406
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1850,1.7345985096124838e+18,1.734598509656555e+18,44,142.49139834593092,10.530973381269403,3316.5332801875884,4990.142703245602
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1851,1.734598509780556e+18,1.734598509804577e+18,24,31.65936491609385,2.3466113040545404,1355.5067741301045,1579.877090584679
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1852,1.734598510264487e+18,1.7345985103125258e+18,48,129.03989492596358,9.659256392994152,2987.634948837717,4323.888460204099
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1853,1.734598511696583e+18,1.7345985117286328e+18,32,51.92015813043138,3.883082229673784,1547.3620082467426,1936.1835210112615
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1854,1.734598511940582e+18,1.734598511980481e+18,40,104.89711141898398,7.777441928905458,2804.613984259612,4040.1360308676944
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1855,1.734598512144562e+18,1.734598512172493e+18,28,52.4190177013095,3.8604154165837414,1876.117256049403,2257.75309635048
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1856,1.734598512564483e+18,1.734598512604465e+18,40,73.2122050907502,5.390033233499529,1899.6609102251155,2597.5512491249465
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1857,1.734598512836507e+18,1.73459851300851e+18,172,135.47448314622696,9.977370709452464,3771.8235146441666,8918.96234669068
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1858,1.7345985138645258e+18,1.734598513920503e+18,56,203.83258907382367,14.995054696875954,3820.215169435524,6526.287658860776
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1859,1.734598514156553e+18,1.7345985141885169e+18,32,31.784448604983833,2.3446921843404995,1309.5692093541438,1523.4857560166413
