blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
376,1734598283140511949,1734598283536494949,396,9.0,noisy
377,1734598290248573949,1734598290620796949,372,9.0,noisy
378,1734598292076469949,1734598292424653949,348,9.0,noisy
379,1734598295484510949,1734598295884547949,400,9.0,noisy
380,1734598299592566949,1734598300020643949,428,9.0,noisy
381,1734598302184609949,1734598302580511949,396,9.0,noisy
382,1734598303632523949,1734598304108988949,476,9.0,noisy
383,1734598305920537949,1734598306300498949,380,9.0,noisy
384,1734598308072506949,1734598308528494949,456,9.0,noisy
385,1734598318896489949,1734598319272504949,376,9.0,noisy
386,1734598335272615949,1734598335676620949,404,9.0,noisy
387,1734598336652478949,1734598337092487949,440,9.0,noisy
388,1734598337560593949,1734598337980487949,420,9.0,noisy
389,1734598343140506949,1734598343544481949,404,9.0,noisy
390,1734598351344488949,1734598351720466949,376,9.0,noisy
398,1734598388216769949,1734598388592508949,376,10.0,quiet
399,1734598396632536949,1734598397036659949,404,10.0,quiet
400,1734598402440658949,1734598402912931949,472,10.0,quiet
401,1734598408208522949,1734598408568758949,360,10.0,quiet
402,1734598410852498949,1734598411244573949,392,10.0,quiet
403,1734598415352483949,1734598415756492949,404,10.0,quiet
404,1734598424968753949,1734598425400527949,432,10.0,quiet
405,1734598429076557949,1734598429484491949,408,10.0,quiet
406,1734598431504484949,1734598432008618949,504,10.0,quiet
407,1734598446000464949,1734598446376515949,376,10.0,quiet
408,1734598448360865949,1734598448784505949,424,10.0,quiet
409,1734598453132481949,1734598453516648949,384,10.0,quiet
410,1734598456584626949,1734598457096485949,512,10.0,quiet
411,1734598468380491949,1734598468820495949,440,10.0,quiet
412,1734598470512550949,1734598470916491949,404,10.0,quiet
413,1734598474708579949,1734598475068628949,360,10.0,quiet
414,1734598475432498949,1734598475832477949,400,10.0,quiet
415,1734598479024485949,1734598479400562949,376,10.0,quiet
416,1734598479760539949,1734598480272497949,512,10.0,quiet
422,1734598512784499949,1734598513184485949,400,11.0,noisy
423,1734598515944506949,1734598516320517949,376,11.0,noisy
424,1734598516804587949,1734598517292506949,488,11.0,noisy
425,1734598518108488949,1734598518628588949,520,11.0,noisy
426,1734598523580523949,1734598523972508949,392,11.0,noisy
427,1734598526692487949,1734598527092492949,400,11.0,noisy
428,1734598532436502949,1734598532812489949,376,11.0,noisy
429,1734598534684497949,1734598535108545949,424,11.0,noisy
430,1734598536376579949,1734598536824494949,448,11.0,noisy
431,1734598538960757949,1734598539356518949,396,11.0,noisy
432,1734598540220588949,1734598540616511949,396,11.0,noisy
433,1734598541852503949,1734598542349320949,497,11.0,noisy
434,1734598542964525949,1734598543376584949,412,11.0,noisy
435,1734598554064492949,1734598554488529949,424,11.0,noisy
436,1734598562424570949,1734598562900493949,476,11.0,noisy
437,1734598565664508949,1734598566124512949,460,11.0,noisy
438,1734598568016481949,1734598568396620949,380,11.0,noisy
439,1734598568436519949,1734598568896632949,460,11.0,noisy
440,1734598572040544949,1734598572468567949,428,11.0,noisy
441,1734598578024506949,1734598578492519949,468,11.0,noisy
442,1734598585780571949,1734598586204588949,424,11.0,noisy
443,1734598590336538949,1734598590692577949,356,11.0,noisy
444,1734598597452535949,1734598597832531949,380,11.0,noisy
445,1734598599128602949,1734598599569795949,441,11.0,noisy
455,1734598627276574949,1734598627700550949,424,12.0,quiet
456,1734598632776558949,1734598633256478949,480,12.0,quiet
457,1734598634796474949,1734598635264500949,468,12.0,quiet
458,1734598642160486949,1734598642528493949,368,12.0,quiet
459,1734598642836497949,1734598643244525949,408,12.0,quiet
460,1734598648788558949,1734598649112521949,324,12.0,quiet
461,1734598649128517949,1734598649540507949,412,12.0,quiet
462,1734598649608567949,1734598650028602949,420,12.0,quiet
463,1734598654852551949,1734598655264476949,412,12.0,quiet
464,1734598655452495949,1734598655856509949,404,12.0,quiet
465,1734598657060516949,1734598657448487949,388,12.0,quiet
466,1734598657484488949,1734598657920518949,436,12.0,quiet
467,1734598659492782949,1734598659917272949,424,12.0,quiet
468,1734598670806247949,1734598671226306949,420,12.0,quiet
469,1734598671602290949,1734598672058259949,456,12.0,quiet
470,1734598672618232949,1734598672846277949,228,12.0,quiet
471,1734598676394261949,1734598676810274949,416,12.0,quiet
472,1734598683006258949,1734598683346251949,340,12.0,quiet
473,1734598695618300949,1734598696006229949,388,12.0,quiet
474,1734598707094621949,1734598707518290949,424,12.0,quiet
475,1734598715554234949,1734598715966261949,412,12.0,quiet
476,1734598716786291949,1734598717202316949,416,12.0,quiet
477,1734598719494317949,1734598719926226949,432,12.0,quiet
478,1734598721354226949,1734598721718226949,364,12.0,quiet
479,1734598728718245949,1734598729046382949,328,12.0,quiet
480,1734598732166255949,1734598732498385949,332,12.0,quiet
481,1734598732806228949,1734598733202284949,396,12.0,quiet
482,1734598744042313949,1734598744422252949,380,12.0,quiet
483,1734598756822262949,1734598757206269949,384,12.0,quiet
484,1734598762906263949,1734598763334812949,429,12.0,quiet
485,1734598763950324949,1734598764422654949,472,12.0,quiet
486,1734598767434378949,1734598767822251949,388,12.0,quiet
487,1734598769306307949,1734598769670248949,364,12.0,quiet
488,1734598770982278949,1734598771422242949,440,12.0,quiet
489,1734598775418216949,1734598775834306949,416,12.0,quiet
490,1734598780074231949,1734598780486253949,412,12.0,quiet
