fixation id,start timestamp [ns],end timestamp [ns],fixation on face,trial_id,trial_type
378,1734859283412730316,1734859283562293248,False,1.0,noisy
379,1734859283604989316,1734859283721888256,False,1.0,noisy
380,1734859283956874316,1734859284249924352,False,1.0,noisy
381,1734859284600816316,1734859286261858304,False,1.0,noisy
382,1734859286517154316,1734859287717831168,False,1.0,noisy
383,1734859288352721316,1734859289877813248,False,1.0,noisy
384,1734859290072840316,1734859290561951232,False,1.0,noisy
385,1734859290580747316,1734859291017894144,False,1.0,noisy
386,1734859291048788316,1734859291181727232,False,1.0,noisy
387,1734859291236945316,1734859291437868288,False,1.0,noisy
388,1734859291517198316,1734859291713958144,False,1.0,noisy
389,1734859292008870316,1734859292945723136,False,1.0,noisy
504,1734859324748840316,1734859324877806336,False,2.0,quiet
505,1734859325136827316,1734859325401746176,False,2.0,quiet
506,1734859325456823316,1734859325697886208,False,2.0,quiet
507,1734859325724866316,1734859326333913344,False,2.0,quiet
508,1734859326380883316,1734859326557816320,False,2.0,quiet
509,1734859326592794316,1734859327289912320,False,2.0,quiet
510,1734859327460722316,1734859329137908224,True,2.0,quiet
511,1734859329428817316,1734859329621814272,False,2.0,quiet
512,1734859329656844316,1734859331141869312,False,2.0,quiet
513,1734859331376943316,1734859332857793280,False,2.0,quiet
514,1734859333076829316,1734859334189805312,False,2.0,quiet
515,1734859334380725316,1734859335441852160,False,2.0,quiet
516,1734859335500798316,1734859335689860352,False,2.0,quiet
517,1734859335972804316,1734859337077802240,False,2.0,quiet
518,1734859337136874316,1734859337457965312,False,2.0,quiet
519,1734859337608799316,1734859340285808128,False,2.0,quiet
520,1734859340428861316,1734859340897895168,False,2.0,quiet
521,1734859340957013316,1734859341325825280,True,2.0,quiet
522,1734859341532869316,1734859342929883136,True,2.0,quiet
523,1734859343056909316,1734859343489875200,False,2.0,quiet
524,1734859343556935316,1734859343978141184,False,2.0,quiet
525,1734859344000824316,1734859344417871360,True,2.0,quiet
526,1734859344544847316,1734859345873853184,False,2.0,quiet
527,1734859346036896316,1734859347417920256,True,2.0,quiet
528,1734859347480859316,1734859347821833216,False,2.0,quiet
529,1734859347948851316,1734859348577729280,True,2.0,quiet
530,1734859348744844316,1734859349057805312,False,2.0,quiet
531,1734859349128738316,1734859350013839360,False,2.0,quiet
532,1734859350260873316,1734859352697806336,False,2.0,quiet
533,1734859352852895316,1734859354005879296,True,2.0,quiet
534,1734859354120837316,1734859359261822208,False,2.0,quiet
535,1734859359300843316,1734859359577848320,False,2.0,quiet
536,1734859359664819316,1734859360897873152,False,2.0,quiet
537,1734859360924953316,1734859364417717248,False,2.0,quiet
538,1734859364588851316,1734859367146099200,False,2.0,quiet
539,1734859367188985316,1734859372921858304,False,2.0,quiet
540,1734859373060742316,1734859374881731328,False,2.0,quiet
541,1734859374928726316,1734859375078247168,False,2.0,quiet
542,1734859375224863316,1734859375349823232,False,2.0,quiet
543,1734859375384931316,1734859375998043136,False,2.0,quiet
544,1734859376252729316,1734859376357814272,False,2.0,quiet
545,1734859376380726316,1734859376573826304,False,2.0,quiet
546,1734859376605004316,1734859376749901312,False,2.0,quiet
547,1734859376788884316,1734859377761803264,False,2.0,quiet
548,1734859377920837316,1734859378145723136,False,2.0,quiet
549,1734859378188924316,1734859379117795328,False,2.0,quiet
550,1734859379157552316,1734859379337849344,False,2.0,quiet
551,1734859379572984316,1734859379877876224,False,2.0,quiet
552,1734859379909080316,1734859380073919232,False,2.0,quiet
553,1734859380112808316,1734859382137888256,False,2.0,quiet
554,1734859382176854316,1734859382317794304,False,2.0,quiet
555,1734859382361196316,1734859382741854208,False,2.0,quiet
556,1734859382796860316,1734859383373954304,False,2.0,quiet
557,1734859383424807316,1734859383837856256,False,2.0,quiet
558,1734859384009101316,1734859384309866240,False,2.0,quiet
559,1734859384368726316,1734859384533717248,True,2.0,quiet
560,1734859384584804316,1734859385001852160,True,2.0,quiet
561,1734859385064829316,1734859385741810176,False,2.0,quiet
562,1734859385800902316,1734859386077792256,True,2.0,quiet
563,1734859386241272316,1734859386397797376,True,2.0,quiet
564,1734859386456880316,1734859387145714176,False,2.0,quiet
565,1734859387340860316,1734859387733803264,True,2.0,quiet
566,1734859387788928316,1734859388573829376,True,2.0,quiet
567,1734859388756935316,1734859388926395136,True,2.0,quiet
568,1734859388980731316,1734859389189819136,False,2.0,quiet
569,1734859389240728316,1734859389641871360,True,2.0,quiet
570,1734859389696830316,1734859390381799168,True,2.0,quiet
571,1734859390576784316,1734859391369745152,True,2.0,quiet
572,1734859391412815316,1734859391617870336,False,2.0,quiet
573,1734859391788877316,1734859392265826304,True,2.0,quiet
574,1734859392316891316,1734859393029810176,True,2.0,quiet
575,1734859393200864316,1734859393325807360,False,2.0,quiet
576,1734859393388910316,1734859394957869312,True,2.0,quiet
577,1734859395140858316,1734859395949735168,True,2.0,quiet
578,1734859396004719316,1734859396189823232,True,2.0,quiet
579,1734859396304822316,1734859396505840128,False,2.0,quiet
580,1734859396532869316,1734859396658059264,False,2.0,quiet
581,1734859396872918316,1734859397285845248,True,2.0,quiet
582,1734859397348795316,1734859398069826304,True,2.0,quiet
583,1734859398308859316,1734859399741830144,True,2.0,quiet
584,1734859399796724316,1734859399953814272,False,2.0,quiet
585,1734859400000799316,1734859400230034176,False,2.0,quiet
586,1734859400284872316,1734859400589871360,False,2.0,quiet
587,1734859400640727316,1734859400861837312,True,2.0,quiet
588,1734859400908853316,1734859401177898240,False,2.0,quiet
589,1734859401216837316,1734859401402153216,False,2.0,quiet
590,1734859401448872316,1734859401781802240,False,2.0,quiet
591,1734859402004714316,1734859403109836288,True,2.0,quiet
592,1734859403168855316,1734859403785807360,True,2.0,quiet
593,1734859403964908316,1734859405757829376,True,2.0,quiet
594,1734859405816957316,1734859406149847296,True,2.0,quiet
595,1734859406204712316,1734859406453809152,True,2.0,quiet
596,1734859406520743316,1734859406845837312,False,2.0,quiet
597,1734859407044903316,1734859408925836288,True,2.0,quiet
598,1734859409088860316,1734859409541834240,True,2.0,quiet
599,1734859409604715316,1734859409881866240,True,2.0,quiet
600,1734859409916893316,1734859410425926144,False,2.0,quiet
601,1734859410480840316,1734859410825861376,False,2.0,quiet
602,1734859410864789316,1734859411181995264,False,2.0,quiet
603,1734859411225029316,1734859411717842176,False,2.0,quiet
604,1734859411753148316,1734859411897911296,False,2.0,quiet
605,1734859411936730316,1734859412282122240,False,2.0,quiet
606,1734859412320895316,1734859413037846272,False,2.0,quiet
607,1734859413196812316,1734859413401894144,False,2.0,quiet
608,1734859413656921316,1734859414722084352,False,2.0,quiet
609,1734859414828721316,1734859415562445312,False,2.0,quiet
610,1734859415580907316,1734859416385873152,False,2.0,quiet
611,1734859416416839316,1734859416621863168,False,2.0,quiet
612,1734859416648899316,1734859416841911296,False,2.0,quiet
613,1734859416876903316,1734859417237889280,False,2.0,quiet
614,1734859417288733316,1734859417542138368,False,2.0,quiet
615,1734859417588885316,1734859417793896192,False,2.0,quiet
616,1734859418024846316,1734859418493717248,False,2.0,quiet
617,1734859418564895316,1734859418769836288,False,2.0,quiet
618,1734859418808816316,1734859419113809152,False,2.0,quiet
668,1734859438256807316,1734859438405843200,False,3.0,noisy
669,1734859438460738316,1734859438909794304,False,3.0,noisy
670,1734859439288780316,1734859439657927168,False,3.0,noisy
671,1734859439700839316,1734859439882049280,False,3.0,noisy
672,1734859440284805316,1734859440461742336,False,3.0,noisy
673,1734859440508871316,1734859440705815296,False,3.0,noisy
674,1734859440752796316,1734859440913874176,False,3.0,noisy
675,1734859440953208316,1734859441133802240,False,3.0,noisy
676,1734859441168818316,1734859442437812224,False,3.0,noisy
677,1734859442484889316,1734859442757822208,False,3.0,noisy
678,1734859442980974316,1734859443125813248,False,3.0,noisy
679,1734859443160816316,1734859444057890304,False,3.0,noisy
680,1734859444196865316,1734859445233801216,False,3.0,noisy
681,1734859445440895316,1734859445681738240,True,3.0,noisy
682,1734859445892868316,1734859446317733376,True,3.0,noisy
683,1734859446532884316,1734859446725861376,True,3.0,noisy
684,1734859446788863316,1734859447065911296,False,3.0,noisy
685,1734859447096848316,1734859447441836288,False,3.0,noisy
686,1734859447816809316,1734859447897896192,False,3.0,noisy
687,1734859448248958316,1734859448373834240,False,3.0,noisy
688,1734859448448833316,1734859448653923328,False,3.0,noisy
689,1734859448704844316,1734859448941789184,False,3.0,noisy
690,1734859448984813316,1734859449161890304,False,3.0,noisy
691,1734859449197822316,1734859449382023168,True,3.0,noisy
692,1734859449664814316,1734859449729854208,False,3.0,noisy
693,1734859449844839316,1734859450017884160,False,3.0,noisy
694,1734859450240747316,1734859450861716224,False,3.0,noisy
695,1734859451048796316,1734859451397821184,False,3.0,noisy
696,1734859451584892316,1734859452157741312,False,3.0,noisy
697,1734859452293030316,1734859452517822208,False,3.0,noisy
698,1734859452540744316,1734859452845747200,True,3.0,noisy
699,1734859453004860316,1734859453085902336,False,3.0,noisy
700,1734859453280871316,1734859453981895168,False,3.0,noisy
701,1734859454184869316,1734859454385775360,True,3.0,noisy
702,1734859454580905316,1734859454805838336,False,3.0,noisy
703,1734859454956809316,1734859455101829376,False,3.0,noisy
704,1734859455216871316,1734859455813829376,False,3.0,noisy
705,1734859455992821316,1734859456189771264,False,3.0,noisy
706,1734859456224852316,1734859456505938176,False,3.0,noisy
707,1734859456528863316,1734859456993860352,True,3.0,noisy
708,1734859457024738316,1734859457289879296,False,3.0,noisy
709,1734859457324736316,1734859457577969152,False,3.0,noisy
710,1734859457604884316,1734859457829862144,False,3.0,noisy
711,1734859457872823316,1734859457937850368,False,3.0,noisy
712,1734859458129156316,1734859458378179328,False,3.0,noisy
713,1734859458428888316,1734859459021892352,False,3.0,noisy
714,1734859459056855316,1734859459297858304,False,3.0,noisy
715,1734859459328877316,1734859459777914368,False,3.0,noisy
716,1734859459952832316,1734859460649834240,True,3.0,noisy
717,1734859460716887316,1734859461345889280,False,3.0,noisy
718,1734859461376829316,1734859461621835264,False,3.0,noisy
719,1734859461684794316,1734859461925845248,False,3.0,noisy
720,1734859461980845316,1734859462461858304,False,3.0,noisy
721,1734859462488795316,1734859462658018304,False,3.0,noisy
722,1734859462788851316,1734859463009801216,False,3.0,noisy
723,1734859463069190316,1734859463445818368,False,3.0,noisy
724,1734859463660735316,1734859463857872128,False,3.0,noisy
725,1734859463920894316,1734859464266039296,False,3.0,noisy
726,1734859464468876316,1734859464673809152,False,3.0,noisy
727,1734859464696850316,1734859465477835264,False,3.0,noisy
728,1734859465676876316,1734859465761872128,True,3.0,noisy
729,1734859465816738316,1734859466265862144,False,3.0,noisy
730,1734859466300885316,1734859466457872128,False,3.0,noisy
731,1734859466492726316,1734859466857894144,False,3.0,noisy
732,1734859466884885316,1734859467221830144,False,3.0,noisy
733,1734859467372865316,1734859467705857280,False,3.0,noisy
734,1734859467752728316,1734859467877814272,True,3.0,noisy
735,1734859467928822316,1734859468501833216,False,3.0,noisy
736,1734859468896977316,1734859469321804288,False,3.0,noisy
737,1734859469392804316,1734859469841908224,True,3.0,noisy
738,1734859469888809316,1734859470245792256,False,3.0,noisy
739,1734859470268891316,1734859470597827328,False,3.0,noisy
740,1734859470632838316,1734859470849742336,False,3.0,noisy
741,1734859470876871316,1734859471009719296,False,3.0,noisy
742,1734859471072825316,1734859472029943296,True,3.0,noisy
743,1734859472248812316,1734859472877914368,False,3.0,noisy
744,1734859472932967316,1734859473121844224,False,3.0,noisy
745,1734859473144799316,1734859473337814272,False,3.0,noisy
746,1734859473368938316,1734859474361807360,False,3.0,noisy
747,1734859474596890316,1734859475589828352,False,3.0,noisy
748,1734859475629011316,1734859476073869312,False,3.0,noisy
749,1734859476204932316,1734859476825870336,False,3.0,noisy
750,1734859476844976316,1734859477045828352,False,3.0,noisy
751,1734859477100804316,1734859477385846272,True,3.0,noisy
752,1734859477448825316,1734859477701994240,False,3.0,noisy
753,1734859478076941316,1734859479873854208,False,3.0,noisy
754,1734859479924955316,1734859480297801216,False,3.0,noisy
755,1734859480332721316,1734859480601904128,False,3.0,noisy
756,1734859480636736316,1734859481317819136,False,3.0,noisy
757,1734859481508920316,1734859481645831168,False,3.0,noisy
758,1734859481808792316,1734859481909815296,False,3.0,noisy
759,1734859481936839316,1734859482513815296,False,3.0,noisy
760,1734859482548859316,1734859482946171136,False,3.0,noisy
761,1734859483004881316,1734859485777911296,True,3.0,noisy
762,1734859486104842316,1734859486373796352,True,3.0,noisy
763,1734859486428916316,1734859486997994240,False,3.0,noisy
764,1734859487040715316,1734859487313805312,False,3.0,noisy
765,1734859487576845316,1734859487645739264,False,3.0,noisy
766,1734859488036853316,1734859488881729280,False,3.0,noisy
767,1734859488928738316,1734859489101791232,False,3.0,noisy
768,1734859489128835316,1734859489541851136,False,3.0,noisy
769,1734859489796913316,1734859490022285312,False,3.0,noisy
770,1734859490048803316,1734859490337910272,False,3.0,noisy
771,1734859490368852316,1734859492857829376,False,3.0,noisy
772,1734859493008912316,1734859493521883136,False,3.0,noisy
773,1734859493556829316,1734859493801907200,False,3.0,noisy
774,1734859493988862316,1734859494109801216,False,3.0,noisy
775,1734859494124804316,1734859494237879296,False,3.0,noisy
776,1734859494360810316,1734859494465929216,False,3.0,noisy
777,1734859494717120316,1734859494933810176,False,3.0,noisy
778,1734859494964926316,1734859495169795328,True,3.0,noisy
779,1734859495236873316,1734859496545842176,False,3.0,noisy
780,1734859496728700316,1734859497897980160,False,3.0,noisy
781,1734859497948913316,1734859498173837312,False,3.0,noisy
782,1734859498224951316,1734859498393953280,False,3.0,noisy
783,1734859498429036316,1734859498733804288,False,3.0,noisy
784,1734859498764714316,1734859498941842176,False,3.0,noisy
785,1734859498996936316,1734859499257884160,False,3.0,noisy
786,1734859499304805316,1734859499445851136,False,3.0,noisy
787,1734859499497084316,1734859500297904128,False,3.0,noisy
788,1734859500488790316,1734859500981897216,True,3.0,noisy
789,1734859501304711316,1734859501869790208,False,3.0,noisy
790,1734859502132908316,1734859503105891328,True,3.0,noisy
791,1734859503152881316,1734859503781826304,False,3.0,noisy
792,1734859503824821316,1734859504617911296,True,3.0,noisy
793,1734859504768828316,1734859504989815296,False,3.0,noisy
794,1734859505196909316,1734859505301843200,False,3.0,noisy
795,1734859505328830316,1734859505845953280,False,3.0,noisy
796,1734859505892890316,1734859506346018304,False,3.0,noisy
797,1734859506408803316,1734859507285807360,False,3.0,noisy
798,1734859507340867316,1734859507757836288,False,3.0,noisy
799,1734859507960909316,1734859508157850368,False,3.0,noisy
800,1734859508200890316,1734859508521842176,True,3.0,noisy
801,1734859508564865316,1734859509137888256,False,3.0,noisy
802,1734859509176970316,1734859509485738240,False,3.0,noisy
803,1734859509520799316,1734859509629848320,False,3.0,noisy
804,1734859509820801316,1734859511905901312,False,3.0,noisy
805,1734859512048797316,1734859512657795328,False,3.0,noisy
806,1734859512776848316,1734859513454067200,True,3.0,noisy
807,1734859513572841316,1734859514221831168,False,3.0,noisy
808,1734859514276853316,1734859514561881344,True,3.0,noisy
809,1734859514612871316,1734859514877836288,False,3.0,noisy
810,1734859515016840316,1734859515761901312,True,3.0,noisy
811,1734859515820802316,1734859516241849344,False,3.0,noisy
812,1734859516456841316,1734859516617874176,True,3.0,noisy
813,1734859516817383316,1734859517269804288,False,3.0,noisy
814,1734859517288934316,1734859517489848320,False,3.0,noisy
815,1734859517528803316,1734859517749879296,True,3.0,noisy
816,1734859517804847316,1734859518301821184,False,3.0,noisy
817,1734859518344836316,1734859518697831168,False,3.0,noisy
818,1734859518852895316,1734859519425831168,False,3.0,noisy
819,1734859519476852316,1734859520097861376,False,3.0,noisy
820,1734859520136883316,1734859520809727232,True,3.0,noisy
821,1734859520920818316,1734859522049878272,True,3.0,noisy
822,1734859522240831316,1734859522366115328,True,3.0,noisy
823,1734859522413025316,1734859523505801216,True,3.0,noisy
824,1734859523696941316,1734859524101833216,False,3.0,noisy
825,1734859524164860316,1734859524341853184,True,3.0,noisy
826,1734859524396851316,1734859524905875200,True,3.0,noisy
827,1734859524949092316,1734859525957809152,False,3.0,noisy
828,1734859526013178316,1734859526285771264,False,3.0,noisy
829,1734859526336833316,1734859526926005248,False,3.0,noisy
830,1734859527048825316,1734859527997865216,True,3.0,noisy
831,1734859528056904316,1734859528765851136,False,3.0,noisy
832,1734859528820872316,1734859529741827328,True,3.0,noisy
833,1734859529916869316,1734859532197864192,True,3.0,noisy
834,1734859532360807316,1734859535737794304,False,3.0,noisy
835,1734859535888817316,1734859536949741312,True,3.0,noisy
911,1734859563540735316,1734859563709719296,False,4.0,noisy
912,1734859563744818316,1734859563905743360,False,4.0,noisy
913,1734859563936827316,1734859564053817344,False,4.0,noisy
914,1734859564256725316,1734859565257803264,False,4.0,noisy
915,1734859565368853316,1734859565585910272,False,4.0,noisy
916,1734859565616863316,1734859565849797376,False,4.0,noisy
917,1734859565896999316,1734859567629892352,False,4.0,noisy
918,1734859567704798316,1734859568101844224,True,4.0,noisy
919,1734859568144797316,1734859568389785344,False,4.0,noisy
920,1734859568524824316,1734859568757864192,False,4.0,noisy
921,1734859568816824316,1734859569153742336,False,4.0,noisy
922,1734859569280725316,1734859569621820160,False,4.0,noisy
923,1734859569648790316,1734859570653713152,False,4.0,noisy
924,1734859570724864316,1734859571433857280,False,4.0,noisy
925,1734859571588940316,1734859572301828352,False,4.0,noisy
926,1734859572360728316,1734859573325912320,False,4.0,noisy
927,1734859573508802316,1734859575777819136,False,4.0,noisy
928,1734859575840835316,1734859576045773312,False,4.0,noisy
929,1734859576236914316,1734859576801962240,False,4.0,noisy
930,1734859576868870316,1734859577249934336,False,4.0,noisy
931,1734859577424833316,1734859578709819136,True,4.0,noisy
932,1734859578760816316,1734859579309714176,False,4.0,noisy
933,1734859579344818316,1734859579721907200,False,4.0,noisy
934,1734859579760730316,1734859580029716224,True,4.0,noisy
935,1734859580056791316,1734859580357944320,False,4.0,noisy
936,1734859580376943316,1734859581357847296,True,4.0,noisy
937,1734859581504993316,1734859581734162176,True,4.0,noisy
938,1734859581800806316,1734859582285855232,False,4.0,noisy
939,1734859582340896316,1734859582802241280,False,4.0,noisy
940,1734859582928858316,1734859583757819136,True,4.0,noisy
941,1734859583792793316,1734859584005817344,False,4.0,noisy
942,1734859584036800316,1734859584933731328,False,4.0,noisy
943,1734859585037656316,1734859585321988352,True,4.0,noisy
944,1734859585356862316,1734859586405799168,False,4.0,noisy
945,1734859586464807316,1734859586709855232,False,4.0,noisy
946,1734859586864805316,1734859587445736192,False,4.0,noisy
947,1734859587572793316,1734859587985958144,False,4.0,noisy
948,1734859588040901316,1734859588561936128,True,4.0,noisy
949,1734859588608747316,1734859588861811200,False,4.0,noisy
950,1734859589004818316,1734859589845864192,False,4.0,noisy
951,1734859589932838316,1734859590514179328,True,4.0,noisy
952,1734859590740907316,1734859590965846272,False,4.0,noisy
953,1734859590992827316,1734859591325796352,True,4.0,noisy
954,1734859591360857316,1734859591566004224,False,4.0,noisy
955,1734859591600846316,1734859591977906176,False,4.0,noisy
956,1734859592388923316,1734859592721856256,False,4.0,noisy
957,1734859592936849316,1734859593217715200,False,4.0,noisy
958,1734859593344817316,1734859593537969152,False,4.0,noisy
959,1734859593572805316,1734859594009856256,False,4.0,noisy
960,1734859594048721316,1734859595921810176,False,4.0,noisy
961,1734859595960725316,1734859596529742336,False,4.0,noisy
962,1734859596577114316,1734859596733817344,False,4.0,noisy
963,1734859596788837316,1734859597077810176,False,4.0,noisy
964,1734859597100810316,1734859598185954304,False,4.0,noisy
965,1734859598224815316,1734859598465883136,False,4.0,noisy
966,1734859598496803316,1734859599485860352,False,4.0,noisy
967,1734859599508873316,1734859600057996288,False,4.0,noisy
968,1734859600089047316,1734859601069808128,False,4.0,noisy
969,1734859601112728316,1734859601305881344,False,4.0,noisy
970,1734859601420867316,1734859602033829376,False,4.0,noisy
971,1734859602301172316,1734859602429807360,False,4.0,noisy
