blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
257,1734859589800824316,1734859590156835316,356,4,noisy
258,1734859590457191316,1734859590940906316,484,4,noisy
259,1734859592192805316,1734859592609116316,416,4,noisy
260,1734859592668837316,1734859593132812316,464,4,noisy
261,1734859593136842316,1734859593540922316,404,4,noisy
262,1734859601288873316,1734859601656817316,368,4,noisy
263,1734859602028829316,1734859602660884316,632,4,noisy
264,1734859603040799316,1734859603457053316,416,4,noisy
265,1734859608524720316,1734859608924837316,400,4,noisy
266,1734859613368830316,1734859613776875316,408,4,noisy
267,1734859615077235316,1734859615528897316,452,4,noisy
268,1734859616924829316,1734859617336815316,412,4,noisy
269,1734859619192907316,1734859619544795316,352,4,noisy
270,1734859619548887316,1734859619984847316,436,4,noisy
271,1734859621504817316,1734859621992818316,488,4,noisy
272,1734859622780927316,1734859623216845316,436,4,noisy
273,1734859624232854316,1734859624596936316,364,4,noisy
274,1734859624956906316,1734859625344789316,388,4,noisy
275,1734859626876895316,1734859627256847316,380,4,noisy
276,1734859628516800316,1734859629192843316,676,4,noisy
277,1734859629896774316,1734859630300970316,404,4,noisy
278,1734859631004848316,1734859631368820316,364,4,noisy
279,1734859633104808316,1734859633404861316,300,4,noisy
280,1734859633444727316,1734859633892735316,448,4,noisy
281,1734859635884715316,1734859636300859316,416,4,noisy
282,1734859637748795316,1734859638153105316,404,4,noisy
283,1734859645116813316,1734859645412867316,296,4,noisy
284,1734859645840852316,1734859646312808316,472,4,noisy
285,1734859648016821316,1734859648452890316,436,4,noisy
312,1734859686676737316,1734859687320849316,644,5,quiet
313,1734859689108840316,1734859689484804316,376,5,quiet
314,1734859691429036316,1734859691816827316,388,5,quiet
315,1734859692992799316,1734859693384793316,392,5,quiet
316,1734859695536845316,1734859695936928316,400,5,quiet
317,1734859697004868316,1734859697380885316,376,5,quiet
318,1734859699168845316,1734859699568809316,400,5,quiet
319,1734859699988816316,1734859700384791316,396,5,quiet
320,1734859702452815316,1734859702860818316,408,5,quiet
321,1734859704856840316,1734859705284869316,428,5,quiet
322,1734859707636899316,1734859708052809316,416,5,quiet
323,1734859708956816316,1734859709396851316,440,5,quiet
324,1734859709885168316,1734859710356729316,472,5,quiet
325,1734859712384988316,1734859712760828316,376,5,quiet
326,1734859720744815316,1734859721121156316,376,5,quiet
327,1734859722784849316,1734859723188865316,404,5,quiet
328,1734859724329168316,1734859724717303316,388,5,quiet
329,1734859728332877316,1734859728804922316,472,5,quiet
330,1734859729240818316,1734859729808904316,568,5,quiet
331,1734859731768821316,1734859732216860316,448,5,quiet
332,1734859735072711316,1734859735496879316,424,5,quiet
333,1734859737196931316,1734859737568810316,372,5,quiet
334,1734859738292839316,1734859738680823316,388,5,quiet
335,1734859743328733316,1734859743704890316,376,5,quiet
336,1734859745152914316,1734859745544810316,392,5,quiet
337,1734859747376809316,1734859747700793316,324,5,quiet
