saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],trial_id,trial_type
283,1734859224268849316,1734859224316863316,48,141.21155773947382,10.563381096255776,3321.606565451599,4762.669472441918,1.0,noisy
284,1734859224552830316,1734859224592814316,40,92.41841065949616,6.906745807696333,2390.4294999528383,3305.170199440224,1.0,noisy
285,1734859225877694316,1734859226176822316,299,540.7213044150138,40.71938740397688,3135.9127159508,7047.529685188153,1.0,noisy
286,1734859226376821316,1734859227089101316,712,556.5621641131282,41.95065121792042,3616.466338563821,11622.48532771708,1.0,noisy
287,1734859227148876316,1734859227172865316,24,27.7695965620317,2.09486744403356,1233.009294484527,1395.562530617172,1.0,noisy
288,1734859227548879316,1734859227636947316,88,180.7821102540612,13.50751833374416,3253.474191721888,6165.664412433362,1.0,noisy
289,1734859228244922316,1734859228272835316,28,27.08805408301492,2.0244599667490766,1136.7270092884555,1463.7481917834343,1.0,noisy
290,1734859228364900316,1734859229028845316,664,336.71868618723926,25.39224925899788,2619.23995959136,8922.80429657309,1.0,noisy
291,1734859229088821316,1734859229400819316,312,425.37281330564304,31.98168277585253,3011.9677587576302,7875.385707768732,1.0,noisy
292,1734859229480850316,1734859229500856316,20,20.876170175756805,1.5602154240375994,1333.444397710304,2019.5751287439384,1.0,noisy
293,1734859229600905316,1734859229688833316,88,36.58524517449617,2.762752692614841,1641.3660035086536,3692.2035629327866,1.0,noisy
294,1734859229748932316,1734859229876880316,128,10.88378961075369,0.8089195267397532,1346.2943213570345,2139.9892252490454,1.0,noisy
295,1734859229968804316,1734859229996746316,28,56.86049892282481,4.306040287755235,2511.399045618424,3466.421178662812,1.0,noisy
296,1734859230077031316,1734859230452804316,376,120.79128644260324,8.982367326889921,2748.8894178602395,10354.786480580104,1.0,noisy
297,1734859230544719316,1734859230808854316,264,69.15321353737504,5.136591178327876,2166.637401854846,5667.529035267829,1.0,noisy
298,1734859230892831316,1734859231857243316,964,360.5120692398299,27.103046821986226,2599.496662073567,9434.138217941789,1.0,noisy
299,1734859231920800316,1734859231996849316,76,50.423609682830936,3.7833300607680194,2008.403780048144,2914.8624972018465,1.0,noisy
300,1734859232064875316,1734859232092953316,28,23.59333456892216,1.7815956472902077,1398.0728524807146,1893.6703532520564,1.0,noisy
301,1734859232156938316,1734859232220730316,64,6.205058695573063,0.46477363253832,2034.124993704464,3169.661006292549,1.0,noisy
302,1734859232516744316,1734859233348956316,832,177.06565906974,13.337167336719428,2338.915029718936,9501.247074400682,1.0,noisy
303,1734859233448813316,1734859233976881316,528,75.68601009220718,5.702775117832624,1674.447432314552,5397.308203255449,1.0,noisy
304,1734859234036795316,1734859234385118316,348,145.35892428383357,10.95918683898322,3071.918904925177,10850.29681530913,1.0,noisy
305,1734859234628914316,1734859237496856316,2868,292.65764380765825,22.07212301540644,2212.123595893227,11921.637766552403,1.0,noisy
306,1734859237588710316,1734859237728925316,140,65.2023316389741,4.864375323877721,1092.526004582221,2898.856155738785,1.0,noisy
307,1734859237844894316,1734859237928821316,84,21.575531416327472,1.635079491548754,1908.176593684601,4220.02811973917,1.0,noisy
308,1734859238076884316,1734859238225005316,148,71.42368537874508,5.344227644554223,1727.604651595848,4704.205135905756,1.0,noisy
309,1734859238324728316,1734859239240722316,916,249.8765152762932,18.720737877351603,2554.140889691486,7962.639512200737,1.0,noisy
310,1734859239328796316,1734859240508947316,1180,386.0472058762476,29.243726475939336,2818.1736650046355,15534.612676201232,1.0,noisy
311,1734859240648965316,1734859240668887316,20,26.92952268099598,2.0275256667050168,1240.996554109925,1765.3064320458009,1.0,noisy
312,1734859240768794316,1734859241188903316,420,30.64895292385085,2.3035421263971667,1544.5035707803534,3084.589902044149,1.0,noisy
313,1734859241256973316,1734859241668887316,412,30.82453801803098,2.3213315391299725,2071.259774185177,5628.730163543135,1.0,noisy
314,1734859241756892316,1734859242660842316,904,283.6170140003781,21.357627611641057,1883.1429744734908,5107.259347433509,1.0,noisy
315,1734859242732721316,1734859243040800316,308,219.10110539735297,16.514746032140202,2884.5950385433043,8967.249610718478,1.0,noisy
316,1734859243120830316,1734859243720814316,600,432.0976967917211,32.598981312719395,2816.572555184858,9996.459726963158,1.0,noisy
317,1734859243976832316,1734859244012801316,36,45.56289106005269,3.2734522347618684,1445.8015880621133,2114.4062446236294,1.0,noisy
318,1734859244216877316,1734859244448822316,232,598.2037473014008,45.15442508682463,3785.473781719386,9378.035205504631,1.0,noisy
319,1734859244668932316,1734859245828887316,1160,224.5947382818332,16.898668356730425,2855.0878019358365,12601.118633686448,1.0,noisy
320,1734859245928863316,1734859246308886316,380,173.37906797345346,13.00910522912772,1622.4474004883168,4224.338244362325,1.0,noisy
321,1734859246372738316,1734859246748873316,376,295.6000826784486,21.68273108943676,2930.0473091989893,7868.792232666162,1.0,noisy
322,1734859246824830316,1734859246888822316,64,103.992367085092,7.535842822108654,1749.108086586392,2265.756263546717,1.0,noisy
323,1734859247600815316,1734859247632812316,32,27.395265817050547,2.084190029712912,999.4733125162538,1173.3588934394131,1.0,noisy
324,1734859247700728316,1734859247732802316,32,29.69872880328551,2.248599258649229,1168.3340699190458,1383.0019240568952,1.0,noisy
325,1734859247896873316,1734859248012832316,116,101.68471184328868,7.66676613427693,1150.601884233238,1633.9986685337024,1.0,noisy
326,1734859248296899316,1734859248748874316,452,40.924567799366926,3.0828195904726994,1762.77705104562,5787.55221505568,1.0,noisy
327,1734859249168868316,1734859249264822316,96,96.04768645665264,7.215127709715524,1219.7814931725095,2312.482677263623,1.0,noisy
328,1734859249384727316,1734859249504804316,120,80.33128190939978,6.043206225437941,2253.427824454558,5183.203628978423,1.0,noisy
329,1734859249921028316,1734859250288886316,368,24.62055526263472,1.8295347544741103,4499.385603872454,16656.485941854073,1.0,noisy
330,1734859251004844316,1734859251196933316,192,49.94423714234114,3.72977872243056,5136.216925304255,12407.479738869444,1.0,noisy
331,1734859252568830316,1734859252817579316,249,9.394875392538646,0.704794341024487,2932.106206224816,7231.876826952838,1.0,noisy
332,1734859254884937316,1734859255072786316,188,44.59618437305902,3.328095052914134,3554.0193578669105,8926.39611945998,1.0,noisy
333,1734859255760737316,1734859255788958316,28,39.9080669096608,2.9956364070235977,1408.6240533799094,1670.156076470634,1.0,noisy
334,1734859255868826316,1734859255892836316,24,23.831672979328165,1.7896300885878398,1080.2388739571386,1295.101319987927,1.0,noisy
335,1734859256108860316,1734859256136976316,28,43.23695262349817,3.248574339957947,1575.771090245804,2157.9105306021684,1.0,noisy
336,1734859256196860316,1734859256460947316,264,43.56606505230977,3.278823261336272,4204.276068853341,10860.01190145975,1.0,noisy
337,1734859256516873316,1734859256544804316,28,27.13508832076912,2.03406044814133,1228.1905063979157,1531.0317164865364,1.0,noisy
338,1734859256696864316,1734859256716913316,20,23.60428121010416,1.7701601707665904,1507.7098607379826,1804.4308786345096,1.0,noisy
339,1734859256984744316,1734859257256850316,272,576.3073249439595,43.51381953981613,4100.899028373119,9263.52833265804,1.0,noisy
340,1734859257344717316,1734859257732876316,388,632.1216084244098,47.73046814880514,3051.2068562957693,9935.07436048664,1.0,noisy
341,1734859258796936316,1734859258876742316,80,146.41482574966713,10.939918842513974,2079.124940657616,4204.407521188242,1.0,noisy
342,1734859259040948316,1734859259092899316,52,148.5901050308388,11.10579220401929,3117.130409973196,4959.3095839014495,1.0,noisy
343,1734859259608723316,1734859259640814316,32,52.25951517921283,3.91206737943565,1621.8583300826972,1876.3306201113503,1.0,noisy
344,1734859259888889316,1734859260029831316,141,103.15180883944431,7.70792832533964,1957.2358071588696,4489.863884799359,1.0,noisy
345,1734859260528807316,1734859260548785316,20,21.258004559696413,1.594696919066689,1141.2798700502235,1224.0460747656225,1.0,noisy
346,1734859260844714316,1734859260884721316,40,51.93891073289207,3.9027160693792,1608.3809179379382,2051.742192665287,1.0,noisy
347,1734859261164806316,1734859261244725316,80,155.23336854178274,11.637771055067487,2094.2828428068674,4141.1922058334585,1.0,noisy
348,1734859261412874316,1734859261605017316,192,180.9474491065017,13.569522168963768,4648.437647293906,14053.285613236838,1.0,noisy
349,1734859261840816316,1734859261904737316,64,179.57241662776065,13.44055644616152,3049.243166569982,4518.97711266673,1.0,noisy
350,1734859263364790316,1734859263420909316,56,137.88665598067337,10.327865921701603,2617.3388244485764,4168.462332093035,1.0,noisy
351,1734859263568840316,1734859263800813316,232,161.60223785098324,12.102146839059149,3151.570479783229,8336.187553124739,1.0,noisy
352,1734859265252723316,1734859265448893316,196,46.83690142656157,3.514978488622325,3671.228441864281,10323.737395407365,1.0,noisy
353,1734859267288713316,1734859267468801316,180,33.50241689622079,2.499933380689023,3192.804670530885,7987.313591481775,1.0,noisy
354,1734859268064728316,1734859268304854316,240,3.148918113686613,0.2408849362024466,3659.10604999852,9405.845955795989,1.0,noisy
355,1734859269516868316,1734859269700910316,184,184.1159750341738,13.828045506466172,5676.406689712727,12069.11913685866,1.0,noisy
356,1734859270156844316,1734859270180790316,24,32.34546584819081,2.433269144589573,1424.001214323254,1594.9524425909135,1.0,noisy
357,1734859270380824316,1734859270436940316,56,185.54785348754783,13.901319657110715,3456.527093793361,5337.258280676034,1.0,noisy
358,1734859273149054316,1734859273704817316,556,97.693010751654,7.361297187012932,1364.7615223217117,3630.3127022045696,1.0,noisy
359,1734859273764882316,1734859273896821316,132,95.71967794830192,7.206409969962294,1948.2084716114668,5096.127236698395,1.0,noisy
360,1734859273976822316,1734859274336788316,360,335.4409908319244,25.254080817498103,3079.8292970286648,11048.463989971884,1.0,noisy
361,1734859274480841316,1734859274512804316,32,41.91008372943027,3.121712444190873,1724.2610314071628,2360.661849294438,1.0,noisy
362,1734859274584821316,1734859274604877316,20,30.82051184300096,2.2928582645291504,1730.5523074358862,2390.767280826018,1.0,noisy
363,1734859274812918316,1734859274877031316,64,9.547319136307362,0.7124143029816816,1528.5956514687175,2847.794376785309,1.0,noisy
364,1734859275048830316,1734859275080866316,32,33.78395686129049,2.524971099778865,1294.9775841061153,1941.1021188497905,1.0,noisy
365,1734859275140790316,1734859275368851316,228,208.42539711941512,15.569531510404133,2790.4512550780605,8442.340862073044,1.0,noisy
366,1734859275488836316,1734859276304731316,816,256.05763577986977,19.306057270276,2658.1500941317227,7689.805062871347,1.0,noisy
367,1734859276472881316,1734859277344740316,872,280.63179232985533,21.158874884439616,1790.6600598232271,5048.909597364382,1.0,noisy
368,1734859277440809316,1734859277524789316,84,62.45521893600724,4.653472572125496,1336.8022777662868,2501.104552077266,1.0,noisy
369,1734859277640745316,1734859277660724316,20,22.875538279149893,1.7010298394319234,1359.118042308923,1476.126238591235,1.0,noisy
370,1734859277760810316,1734859278032851316,272,19.377534218686755,1.4694118040257067,1607.9964597319197,3577.566236376083,1.0,noisy
371,1734859278156859316,1734859278176845316,20,32.28433198368129,2.4166128017257007,1841.242927666228,2132.426118260797,1.0,noisy
372,1734859278252911316,1734859278541004316,288,116.40443785385264,8.703271115465665,2686.072651392324,10459.850871940098,1.0,noisy
373,1734859278868875316,1734859278888812316,20,37.79659349209942,2.8018658233473097,1625.363544540227,1942.6128434971693,1.0,noisy
374,1734859279088817316,1734859279616835316,528,130.6116186545525,9.749816416256628,2922.1453492885244,12856.685290329511,1.0,noisy
375,1734859279936911316,1734859279976923316,40,33.96892029935767,2.56268176886164,1111.9018327973515,1349.4388828658718,1.0,noisy
376,1734859280652865316,1734859280680729316,28,33.52265137939553,2.5245801186830388,1394.3065260508122,1679.7952301776374,1.0,noisy
377,1734859282581017316,1734859282736823316,156,39.4051093383265,2.950221511992935,1731.7293710172992,3615.8485509261823,1.0,noisy
378,1734859283120835316,1734859283412730316,292,345.7106311748761,26.05636496948425,2828.541526654215,7291.755487658728,1.0,noisy
379,1734859283564724316,1734859283604989316,40,84.16671490224726,6.3070548758974505,2162.599458529925,3066.8698505335383,1.0,noisy
380,1734859283724952316,1734859283956874316,232,332.5728183677375,24.807938910165657,5579.267896647305,13000.24187536454,1.0,noisy
381,1734859284248879316,1734859284600816316,352,287.261277901421,21.57786667404563,4481.295869690171,13675.891027290125,1.0,noisy
382,1734859286260832316,1734859286517154316,256,52.82050186308717,3.9795436883077007,2579.211262339312,7922.481734189974,1.0,noisy
383,1734859287716832316,1734859288352721316,636,31.509831846362832,2.3751812318443206,2846.7845264777643,9588.77494979551,1.0,noisy
384,1734859289877076316,1734859290072840316,196,50.764528998020936,3.808818912201921,4129.271844345047,10449.32189739395,1.0,noisy
385,1734859290560737316,1734859290580747316,20,20.059834828669235,1.512143816882563,1030.131649026354,1120.171396649076,1.0,noisy
386,1734859291016817316,1734859291048788316,32,49.79481394480939,3.753634332917449,1521.1290202312196,1939.401998330373,1.0,noisy
387,1734859291184810316,1734859291236945316,52,133.2489407827222,10.034458758400133,2925.167160515884,4572.863130758959,1.0,noisy
388,1734859291436907316,1734859291517198316,80,210.04246353285376,15.800412970593392,2909.549317285949,4784.027259817113,1.0,noisy
389,1734859291712840316,1734859292008870316,296,148.74981297261655,11.1902794678543,3658.4159530679785,10051.738713739403,1.0,noisy
504,1734859324688795316,1734859324748840316,60,199.67904471783515,14.902213687965896,3145.2109497550914,5046.054060055949,2.0,quiet
505,1734859324876820316,1734859325136827316,260,122.80311916984463,9.218803713251363,4513.634066707643,9684.779043550529,2.0,quiet
506,1734859325405073316,1734859325456823316,52,124.29754835497084,9.365071276320178,2535.186999525373,3620.654276443872,2.0,quiet
507,1734859325696893316,1734859325724866316,28,27.63507292019445,2.083006823773099,1240.9209652900502,1522.7832404696558,2.0,quiet
508,1734859326332992316,1734859326380883316,48,151.90849339545696,11.44807402295612,3510.731699718757,5316.695935736347,2.0,quiet
509,1734859326560722316,1734859326592794316,32,50.54049389240468,3.7842973193169582,1496.9339649703509,1868.8666750952896,2.0,quiet
510,1734859327288974316,1734859327460722316,172,27.064915879605305,2.0322783282248182,2267.140868579419,4496.581637635294,2.0,quiet
511,1734859329136875316,1734859329428817316,292,21.628413745478337,1.6232427962748537,3153.604893716898,7534.623202775833,2.0,quiet
512,1734859329624859316,1734859329656844316,32,36.15444018743477,2.7213521830896426,1339.3841269465993,1541.4343929282718,2.0,quiet
513,1734859331141062316,1734859331376943316,236,27.80047630506565,2.0914394582433835,3256.0218848905783,7060.371816174114,2.0,quiet
514,1734859332856801316,1734859333076829316,220,29.86528210578836,2.248465711143976,3667.7767392334217,8797.447029795581,2.0,quiet
515,1734859334188975316,1734859334380725316,192,38.65833704980161,2.892026075833108,2740.469730087589,5854.175959349433,2.0,quiet
516,1734859335440864316,1734859335500798316,60,204.7103616417812,15.32134029623416,3505.3743151589447,5489.280230617615,2.0,quiet
517,1734859335692796316,1734859335972804316,280,245.83910087316195,18.3400623686014,3880.8648054956575,11244.086204031377,2.0,quiet
518,1734859337077257316,1734859337136874316,60,154.91141849516978,11.578207788367308,2684.511546110558,3987.813639243792,2.0,quiet
519,1734859337460884316,1734859337608799316,148,173.6859862552008,12.895233642305524,3612.151304910559,6678.562385253334,2.0,quiet
520,1734859340288833316,1734859340428861316,140,170.81312309979057,12.736135246756652,4198.261131802878,10463.358687276512,2.0,quiet
521,1734859340896802316,1734859340957013316,60,159.30968937637277,11.870321099988194,2978.726691255945,4500.914681779151,2.0,quiet
522,1734859341325000316,1734859341532869316,208,1.937898631409125,0.1400844679423472,2872.24458929397,6149.529362433486,2.0,quiet
523,1734859342932842316,1734859343056909316,124,103.11104985686998,7.67263881997334,4104.518485379742,7929.833287395662,2.0,quiet
524,1734859343492967316,1734859343556935316,64,149.58785074186972,11.18658058992701,2374.28951747997,3527.273832418506,2.0,quiet
525,1734859343977180316,1734859344000824316,24,39.35592079062761,2.961295194923508,1683.098402219302,1901.281601912383,2.0,quiet
526,1734859344416840316,1734859344544847316,128,58.23828803331587,4.369306816800201,3131.296103729466,5979.341333767001,2.0,quiet
527,1734859345876846316,1734859346036896316,160,17.81192582547585,1.3339600474574882,2437.650408002712,5128.432051808618,2.0,quiet
528,1734859347416853316,1734859347480859316,64,150.41103846189543,11.19227090447065,2360.353137499799,3471.6050225804447,2.0,quiet
529,1734859347820856316,1734859347948851316,128,194.12046443706964,14.40782508832833,3402.760153856246,7710.564588555064,2.0,quiet
530,1734859348576931316,1734859348744844316,168,197.7629938297571,14.69337770956314,4374.555622768615,11677.60606733435,2.0,quiet
531,1734859349060847316,1734859349128738316,68,237.76061075963577,17.72683490474405,3423.4473601750224,4950.316968766493,2.0,quiet
532,1734859350016832316,1734859350260873316,244,47.84662327568332,3.620794068420751,3115.4165691924823,8395.073684531399,2.0,quiet
533,1734859352696734316,1734859352852895316,156,38.21977485457114,2.8704733131338385,2393.6488248128844,3622.884055746396,2.0,quiet
534,1734859354004799316,1734859354120837316,116,97.77324054479912,7.3162669197415795,3806.825304472304,6553.975721342213,2.0,quiet
535,1734859359260725316,1734859359300843316,40,56.72025760886449,4.2778895276016815,1458.67781595839,1914.010490447443,2.0,quiet
536,1734859359576933316,1734859359664819316,88,56.22197785655728,4.19536943008915,2955.4662703788435,4692.753920850863,2.0,quiet
537,1734859360900850316,1734859360924953316,24,30.39605730617246,2.2628119661134463,1282.7368391546092,1526.9828583956726,2.0,quiet
538,1734859364420874316,1734859364588851316,168,57.32726385663917,4.267602099820366,4262.579535301528,12239.13622056729,2.0,quiet
539,1734859367148839316,1734859367188985316,40,76.39224924331317,5.697051866571068,2020.7095377356488,2695.523432214716,2.0,quiet
540,1734859372920811316,1734859373060742316,140,19.542138926190447,1.4518198437247951,4529.741193114206,12549.78063924208,2.0,quiet
541,1734859374884886316,1734859374928726316,44,113.53451173243393,8.510406466571434,2636.770860920638,3865.801085050496,2.0,quiet
542,1734859375077059316,1734859375224863316,148,24.031505321385488,1.81397096014548,5003.217538602227,12312.926276934217,2.0,quiet
543,1734859375348881316,1734859375384931316,36,73.2404996996654,5.509972520787754,2136.722173418247,2735.5810095188,2.0,quiet
544,1734859376000898316,1734859376252729316,252,79.76106433212891,5.975116440262934,4887.252196749867,15607.96798746994,2.0,quiet
545,1734859376360711316,1734859376380726316,20,25.59063292187264,1.929497456521203,1346.038944749869,1490.406072016886,2.0,quiet
546,1734859376576827316,1734859376605004316,28,36.427807901166446,2.740361180689807,1247.728746382397,1409.200729456364,2.0,quiet
547,1734859376748860316,1734859376788884316,40,88.94831088158216,6.685090141916545,2340.923175389228,3320.259675188883,2.0,quiet
548,1734859377760804316,1734859377920837316,160,120.2535302455614,9.05641381534869,3576.306364897924,6432.76316915354,2.0,quiet
549,1734859378148870316,1734859378188924316,40,93.18588406173296,6.974980711451517,2388.963909928424,3370.384413180475,2.0,quiet
550,1734859379116995316,1734859379157552316,41,92.05194082439958,6.939659327072253,2370.486283482,3517.4091180232645,2.0,quiet
551,1734859379337048316,1734859379572984316,236,33.54629308882324,2.527330516492081,4025.362899183364,11353.929492342071,2.0,quiet
552,1734859379880901316,1734859379909080316,28,34.984813568430454,2.637773676309304,1231.2520850867204,1467.6690401924634,2.0,quiet
553,1734859380072841316,1734859380112808316,40,101.09031656480556,7.551753517175688,2624.3357606049926,3630.680608300917,2.0,quiet
554,1734859382136959316,1734859382176854316,40,85.76204936220934,6.4241496334033625,2211.7897241948926,3144.5023542222266,2.0,quiet
555,1734859382316867316,1734859382361196316,44,97.5154005982429,7.304494365536333,2242.04489801821,3187.080589214293,2.0,quiet
556,1734859382744796316,1734859382796860316,52,123.70071412946132,9.252279009232812,2350.745082679217,3396.127513075727,2.0,quiet
557,1734859383372878316,1734859383424807316,52,113.0209172971676,8.464350816955555,2379.574771681416,3379.05014402487,2.0,quiet
558,1734859383840723316,1734859384009101316,168,62.240778361833534,4.68993550110961,3739.459422930818,10581.936302427155,2.0,quiet
559,1734859384308884316,1734859384368726316,60,163.24786370297636,12.18134589673649,2787.062923869133,4268.745302161412,2.0,quiet
560,1734859384536949316,1734859384584804316,48,153.5800745564845,11.461212113961938,3246.3810749026816,4733.071171552426,2.0,quiet
561,1734859385000839316,1734859385064829316,64,202.37264931804523,15.12016138838913,3199.1196677481234,4545.833320423941,2.0,quiet
562,1734859385740927316,1734859385800902316,60,193.15374327890385,14.43013321123026,3367.0763254203816,5308.439843522704,2.0,quiet
563,1734859386076862316,1734859386241272316,164,25.11667456248467,1.8219643569732524,4692.30410096529,8004.44145084829,2.0,quiet
564,1734859386396734316,1734859386456880316,60,168.75896809100803,12.597817461739778,2929.23355785945,4560.544239644542,2.0,quiet
565,1734859387144787316,1734859387340860316,196,167.52350870586565,12.505079414915958,3737.046678813688,6139.810857111318,2.0,quiet
566,1734859387732881316,1734859387788928316,56,157.71104372636822,11.773774578962756,3032.3169647943546,4726.1102042117145,2.0,quiet
567,1734859388576813316,1734859388756935316,180,43.142171898531664,3.250998133472789,3201.1491202690977,7212.068206876711,2.0,quiet
568,1734859388924848316,1734859388980731316,56,157.42177926367108,11.7555933862356,2959.0104189037343,4165.401861435172,2.0,quiet
569,1734859389192887316,1734859389240728316,48,145.76952124701296,10.892924793215396,2992.4154641325413,4597.15729895022,2.0,quiet
570,1734859389640818316,1734859389696830316,56,160.2758153840849,11.967360884443137,3044.897288179402,4261.428026158853,2.0,quiet
571,1734859390384826316,1734859390576784316,192,194.98587066260737,14.551587665653347,3282.625875868936,6056.056949729196,2.0,quiet
572,1734859391368873316,1734859391412815316,44,121.43294371456348,9.15123393684872,2853.419499999397,4168.484593008709,2.0,quiet
573,1734859391620872316,1734859391788877316,168,170.9264685620117,12.874255307379784,3413.09666218987,7588.896567093003,2.0,quiet
574,1734859392265098316,1734859392316891316,52,139.80616669048038,10.433430803488,2860.855982188764,4466.257704516757,2.0,quiet
575,1734859393032785316,1734859393200864316,168,32.581978244137304,2.435268481677112,3393.134284682298,8996.319620009077,2.0,quiet
576,1734859393328803316,1734859393388910316,60,151.5096215206181,11.29971811697017,2568.730485631764,3718.98561354812,2.0,quiet
577,1734859394960798316,1734859395140858316,180,39.10406663849819,2.938884747214818,1922.4358243642123,3699.919766827462,2.0,quiet
578,1734859395948867316,1734859396004719316,56,158.0554067274585,11.78522100497668,3058.2459403197035,4614.753250867579,2.0,quiet
579,1734859396188886316,1734859396304822316,116,512.0427967474715,38.52988795404713,4528.31291987546,7614.281633573424,2.0,quiet
