section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,119,1734335905094385649,1734335905363140608,269,365.893,215.912,-11.697826734674903,23.588932553050327
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,120,1734335905402240649,1734335905599210496,197,498.763,240.483,-1.033520800086659,21.86290407167325
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,121,1734335905654255649,1734335906235298560,581,693.122,291.964,14.134218702605812,17.793010723476403
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,122,1734335906274369649,1734335906527254528,253,591.695,285.549,6.245034260374392,18.41792560309519
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,123,1734335906570031649,1734335907263009536,693,706.187,285.61,15.179865948756241,18.24174008872181
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,124,1734335907486205649,1734335909571119616,2085,710.539,292.547,15.48792089407575,17.715093581423464
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,125,1734335909918140649,1734335910211140608,293,709.68,316.156,15.32233589232226,15.95576365925161
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,126,1734335910274170649,1734335910411589632,137,549.422,270.878,2.956107377194086,19.5546613496447
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,127,1734335910450146649,1734335910675133696,225,414.122,223.193,-7.805687860041913,23.11506900191793
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,128,1734335910730103649,1734335912783124480,2053,704.244,289.593,15.01063868384017,17.94839876098088
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,129,1734335912978015649,1734335913555148544,577,707.784,295.561,15.260254144203948,17.495814269183565
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,130,1734335913614989649,1734335913751158528,136,524.166,249.549,0.9794109230702465,21.175524030423244
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,131,1734335913794133649,1734335914059200512,265,412.675,212.166,-7.957990871804444,23.946528660746225
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,132,1734335914106110649,1734335914255150592,149,521.68,224.989,0.7880441578939836,23.03444674230532
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,133,1734335914306143649,1734335915443135488,1137,718.7,284.465,16.161571875905526,18.30047707872833
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,134,1734335915626168649,1734335916931168512,1305,719.591,271.46,16.29643295044123,19.268085635099094
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,135,1734335917150169649,1734335918567142656,1417,714.047,276.74,15.835696121695158,18.88687184926086
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,136,1734335918786152649,1734335921911191552,3125,715.658,276.342,15.963669662577276,18.912946798328576
