section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,365,1734336030282080649,1734336030554102649,272,45.1107196403473,3.4199777460209337,3791.3488479391376,9590.291383745749
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,366,1734336033370176649,1734336033629984649,260,11.86220092379469,0.8917174187462032,2986.047459893608,9355.81433167828
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,367,1734336034326094649,1734336034386078649,60,237.61715621404963,17.516568076056352,4075.072962385932,5766.756158347384
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,368,1734336034582189649,1734336034622735649,41,115.13082776153607,8.413852628745557,2683.3104339581546,4120.830697798312
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,369,1734336034822156649,1734336034882069649,60,338.2198728203231,24.93534269551965,5858.541669095561,10321.5135965706
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,370,1734336036654534649,1734336036682392649,28,29.63865454292358,2.2358670681254336,1252.2556121770435,1470.3264717037537
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,371,1734336037914183649,1734336038154186649,240,109.11271474146582,8.01464523635819,3066.2903091511193,9964.75936496072
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,372,1734336038226098649,1734336038266048649,40,105.39821056865588,7.736957454698151,2711.4356426270115,4019.1931688433774
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,373,1734336039386081649,1734336039430082649,44,79.22419368980056,5.793029799754764,2069.2719359468338,2986.010975939216
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,374,1734336039650233649,1734336039690179649,40,75.72879852254167,5.53792702115988,1984.847567925808,2775.5092493842435
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,375,1734336040262263649,1734336040314239649,52,131.12394373313194,9.58503133325603,2471.381410485386,3920.0886124986105
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,376,1734336040486104649,1734336040530114649,44,163.86366713054835,12.026321862819945,3742.4465499140997,5907.030413545575
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,377,1734336040910648649,1734336040970231649,60,191.14869114083885,14.029107919138953,3432.220967484857,5208.92681888291
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,378,1734336041150081649,1734336041198084649,48,122.24142188039148,8.99569406769815,2924.5738838944044,3981.336474000762
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,379,1734336041378106649,1734336041414018649,36,58.975263870801335,4.281475656753734,1825.157145987823,2364.934318961011
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,380,1734336041662207649,1734336041714378649,52,95.02673634905308,6.936107996401713,1965.928185579327,2524.282654726897
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,381,1734336041966072649,1734336042013998649,48,112.05015695085326,8.200234300670425,2589.9038104150186,4059.046512062559
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,382,1734336042162167649,1734336042202165649,40,178.46222399471895,13.049476463862305,4111.246804370047,6007.183328014748
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,383,1734336045146082649,1734336045374180649,228,17.112147182718587,1.2949515717995346,2273.0093396716834,6545.049372156599
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,384,1734336047642068649,1734336047894313649,252,15.11146078200761,1.1051835702551343,2650.4045740471474,5321.68185909008
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,385,1734336048886104649,1734336048910076649,24,24.22499590035179,1.7903188665424106,1066.776074362235,1394.7574125221756
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,386,1734336050162088649,1734336050382176649,220,16.10074188562078,1.1983665738665201,3045.532089410903,5574.9680483416
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,387,1734336055282085649,1734336055326104649,44,100.63719511266306,7.407771515925849,2288.6028860371534,3383.022940181701
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,388,1734336055542118649,1734336055586283649,44,114.78206517687498,8.476761752849091,2755.3241567922787,4056.835552561479
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,389,1734336055906080649,1734336055950391649,44,82.58093109230141,6.050889647709886,1934.882928379182,2724.6469831973127
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,390,1734336056170105649,1734336056386105649,216,8.87284354204751,0.666171829187838,2832.585891956508,7536.867910359171
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,391,1734336056693979649,1734336056726213649,32,73.46729896590824,5.422974627581977,2201.376377419466,2926.58975177628
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,392,1734336057022091649,1734336057062092649,40,112.88619996151385,8.298341265876866,2880.9907143703626,4259.057086693649
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,393,1734336057202080649,1734336057254142649,52,198.8287149203511,14.283537882255331,4165.236994310451,6079.406287393877
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,394,1734336057542078649,1734336057610109649,68,266.45346717508,20.124151585033683,4279.954698986391,6525.2772299107155
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,395,1734336057962175649,1734336058014115649,52,200.57922250779018,14.834149888627659,4093.3358925295306,6186.313369267201
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,396,1734336058082152649,1734336058142211649,60,118.83303889303515,8.755557229248499,2182.6994713731788,3487.89039315842
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,397,1734336058266088649,1734336058306011649,40,76.35681396635856,5.539719862262471,2035.7519935261384,2990.837141373099
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,398,1734336058506063649,1734336058554155649,48,121.01881272899627,8.815693398069607,2548.9161167922057,3924.024510114444
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,399,1734336058754241649,1734336058794167649,40,108.80511389728001,7.95836109401829,2760.7273906171167,4041.170443214448
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,400,1734336058898151649,1734336058934083649,36,97.71663681051528,7.174119838224204,3021.105057343775,3931.0845121207813
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,401,1734336059082106649,1734336059110121649,28,45.240792471765154,3.3317964881450806,1618.512702771641,1813.4217916788134
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,402,1734336059250104649,1734336059294112649,44,125.77930713386245,9.242104015627907,2887.3195650547045,4151.2629518757585
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,403,1734336059614083649,1734336059654147649,40,171.01490040649261,12.599191993451814,4591.499531160563,6522.00232486784
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,404,1734336059838097649,1734336059878229649,40,62.82865944659408,4.638045196284772,1630.4266566310005,2092.9896421152607
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,405,1734336060026123649,1734336060066215649,40,121.92485026793376,9.022364939742845,3411.5536115408145,4756.301827628609
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,406,1734336060298015649,1734336060342233649,44,188.16926921721904,13.963217885940034,4244.189695532899,6320.612351858394
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,407,1734336060554006649,1734336060594108649,40,57.77754437247242,4.291665237499027,1700.8647877053195,2242.7387153461937
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,408,1734336060742202649,1734336060774109649,32,29.677441133227642,2.2061439560369083,1069.9921376988289,1310.5885873035616
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,409,1734336060902090649,1734336060973971649,72,108.1024637846427,8.05110229118041,2498.844211893949,5387.712738320154
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,410,1734336061134057649,1734336061154185649,20,25.868192538362898,1.8895273745872343,1333.6136570896108,1552.4912995133152
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,411,1734336061242141649,1734336061282127649,40,49.70840184514319,3.6423497416199946,1396.7619560352887,1945.8460269257791
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,412,1734336061402085649,1734336061442036649,40,56.58328159530125,4.144888792299556,1442.1071520601995,1925.9087996625658
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,413,1734336061662129649,1734336061702117649,40,99.31422340312142,7.305730456679517,2578.1227340552364,3352.892662983189
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,414,1734336061850106649,1734336061894252649,44,189.7438257839583,13.897236066302563,4335.3557112307435,6883.900044901445
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,415,1734336062426071649,1734336062470078649,44,66.27060907685551,4.864202216879396,1807.0454189455934,2338.176746147672
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,416,1734336062630102649,1734336062674103649,44,148.2096709999192,10.944655092536223,3429.6826375396035,5120.984622548811
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,417,1734336062930208649,1734336062974004649,44,202.73740259883135,15.007429990887,4820.233383549794,7668.286036944323
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,418,1734336063266067649,1734336063294037649,28,56.41463125926957,4.193485556435604,2042.5572997542283,2596.1371943437634
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,419,1734336063446104649,1734336063474048649,28,34.19378821834312,2.5357273459848106,1216.3913001361482,1538.9311837329801
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,420,1734336063601976649,1734336063641959649,40,112.17284218219379,8.290501191214709,2921.405299999118,4293.293360068846
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,421,1734336063866114649,1734336063902065649,36,47.36900867318919,3.502952812721015,1436.2438944031687,1953.2484996426913
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,422,1734336064110274649,1734336064162135649,52,164.98459487957177,12.276144591611981,3370.0104404806334,4982.834690111446
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,423,1734336064334011649,1734336064374073649,40,153.19012807897525,11.173706536087751,3545.1152514066594,5592.636583987019
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,424,1734336064946097649,1734336064986166649,40,61.410847043087465,4.50193620305092,1650.8159535194638,2121.2047483497163
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,425,1734336065122242649,1734336065354122649,232,62.422556935144165,4.568470688963462,4079.3481440693567,12805.612638393053
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,426,1734336065422084649,1734336065482096649,60,211.77592130704625,15.49127775427746,3906.749879153412,6296.070149565363
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,427,1734336065662427649,1734336065682046649,20,34.59979840888034,2.5293534361231687,1420.5228873406586,1700.9359931309168
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,428,1734336065966099649,1734336066146060649,180,731.5892331421433,55.22865137562035,4457.881457612744,7712.155762356962
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,429,1734336066354098649,1734336066378071649,24,37.77825958418031,2.741928002807702,1566.9553372514451,2125.751255646973
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,430,1734336066794097649,1734336066974270649,180,844.2495447991383,63.72497686173115,5114.159390659985,9524.691581707511
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,431,1734336067130095649,1734336067166083649,36,52.988457599650054,3.8137718793925215,1724.572194910874,2136.1392926421654
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,432,1734336067334409649,1734336067390103649,56,161.49328975742557,11.545085401635149,3087.245310301945,5363.861701661674
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,433,1734336067670353649,1734336067706100649,36,60.42101943113139,4.342682732415425,1786.3098962563415,2398.0345395432832
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,434,1734336068077968649,1734336068118076649,40,52.206345574877346,3.7635407190439,1345.2562362736905,1769.2505620359484
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,435,1734336068326092649,1734336068362030649,36,43.84621479950834,3.1597826388934087,1287.2358727423914,1486.2595613235678
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,436,1734336068506067649,1734336068562080649,56,136.50056847394652,9.869381874027516,2512.4500848626562,3876.516490502805
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,437,1734336068722155649,1734336068774034649,52,141.55252679882537,10.273232040255735,2958.277023039568,4815.737952910944
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,438,1734336068962039649,1734336068982318649,20,24.694420775035464,1.7843803555741469,1432.0260306303355,1636.2127755312506
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,439,1734336069070266649,1734336069122022649,52,306.7633020394783,22.291857029546442,5692.552792258804,9292.49180607112
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,440,1734336069242084649,1734336069282090649,40,115.79115340225528,8.434045663608911,2644.656210478542,3943.316797041371
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,441,1734336069454317649,1734336069490309649,36,56.47624547395603,4.103618540919117,1664.5068331119999,2249.208391564822
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,442,1734336069674174649,1734336069726077649,52,239.0208537914804,17.434569778904308,4990.082760371217,7953.268017891205
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,443,1734336069894089649,1734336069934100649,40,45.148679012413965,3.281251805563888,1186.0871104073165,1447.1857737431128
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,444,1734336070154140649,1734336070194383649,40,70.10609279230204,5.103476745904449,1814.3954961383877,2618.8849881844944
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,445,1734336070378090649,1734336070418120649,40,80.29750294384857,5.848248275736755,2088.6028872977504,2662.0184966288502
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,446,1734336070546054649,1734336070570083649,24,25.309548809558112,1.8800721769736286,1130.835857936248,1331.2361550065614
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,447,1734336070754579649,1734336070794127649,40,64.04607767267106,4.698480788257114,1669.5804411213412,2189.9755827476515
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,448,1734336070962074649,1734336071002082649,40,73.81046291203317,5.434815777001691,2024.7175341943266,2829.5715354672016
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,449,1734336071186145649,1734336071230085649,44,85.27795376580615,6.269029661262654,1977.8855818729,2635.835991405973
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,450,1734336071390153649,1734336071426134649,36,57.89080221466623,4.261896493137495,1737.9022664153147,2061.181972224524
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,451,1734336071630111649,1734336071682142649,52,145.03837406113865,10.680675161977266,3048.3073535137473,4823.42916899476
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,452,1734336071858101649,1734336071882073649,24,26.36187544951291,1.948994329199993,1292.7803625271113,1476.2617712659435
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,453,1734336072082185649,1734336072106140649,24,27.14210398313427,2.009129277922029,1227.8222434868921,1449.0679561089578
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,454,1734336072306217649,1734336072342098649,36,84.0760351253333,6.215460844947911,2615.157199557164,3532.0425566269178
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,455,1734336072506073649,1734336072554100649,48,159.39062077256878,11.77521913139652,3739.691741094386,5642.140776242258
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,456,1734336072734114649,1734336072990088649,256,698.765511468288,52.6317576369661,3230.3799643704965,6767.483231047706
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,457,1734336073382118649,1734336073658078649,276,882.6682348552816,66.75767527510556,3790.508555492123,13216.448258987564
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,458,1734336073786090649,1734336073826092649,40,139.1788015021025,9.823555019047788,3590.6790790488785,4982.942832290944
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,459,1734336074130020649,1734336074194070649,64,290.48667543149173,20.831728092417674,4558.617292361099,7291.082500648417
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,460,1734336074774159649,1734336074830076649,56,115.35208052303464,8.347558200453333,2187.5752773754743,2993.54342245142
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,461,1734336075198047649,1734336075238019649,40,117.21464491486668,8.707332802116447,3077.0187116936154,4062.4524818130376
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,462,1734336075550228649,1734336075586085649,36,41.4791232605803,2.929963294184872,1258.1158588787055,1937.5750037460175
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,463,1734336075778073649,1734336075814093649,36,62.95486027663313,4.471379782633199,1716.8343730610582,2566.7811874073604
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,464,1734336076014174649,1734336076041990649,28,32.395609971454284,2.43078984594999,1177.4851872073502,1287.2323895346015
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,465,1734336076214127649,1734336076246166649,32,33.665742112587175,2.4534856312882805,1175.135366087265,1522.4536128699763
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,466,1734336076314071649,1734336076354140649,40,68.77164652444014,4.955502123070214,2219.4194658119404,3199.8814118000073
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,467,1734336076522258649,1734336076562184649,40,98.03339806016986,7.0595767722477625,2610.274806019344,4003.796663647999
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,468,1734336076790059649,1734336076842046649,52,150.97874570173892,10.969212044056205,3164.1877149038223,5249.15262067796
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,469,1734336076974089649,1734336077001979649,28,42.83492538899008,3.104310279667251,1561.4393313633802,1960.4233666741995
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,470,1734336077406081649,1734336077434095649,28,47.954253068049496,3.6516163887728483,1695.125921972772,2300.406414415456
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,471,1734336077546062649,1734336077578097649,32,66.36849015829281,4.822925344243077,2060.459155002127,2555.067538905192
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,472,1734336077774093649,1734336077810432649,36,73.86356740048195,5.371528083118459,2236.048820449441,3079.284512581394
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,473,1734336078070091649,1734336078106043649,36,84.6158680501392,6.250353523893572,2588.6283940136013,3343.401596548279
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,474,1734336078313992649,1734336078354135649,40,80.4547126197376,5.882108656324629,2131.0108782299567,3163.697923299475
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,475,1734336078506111649,1734336078550149649,44,97.2705612713586,7.108032497886733,2429.028717010364,3442.893899976697
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,476,1734336078702065649,1734336078734100649,32,54.82716492602101,4.1610836049896935,1658.6486947794451,2081.431232421042
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,477,1734336078794173649,1734336078950103649,156,783.9856000930433,59.156688278683525,5341.281942693534,8086.769597780947
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,478,1734336079070044649,1734336079102172649,32,40.21808974745753,3.0502294103904433,1657.5766580547177,2111.4485020535617
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,479,1734336079266088649,1734336079446062649,180,851.9801338430157,64.37597685342482,5435.115531629621,11249.687743490109
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,480,1734336079578065649,1734336079617981649,40,109.84086805971134,8.133183485721462,2891.7856321107656,4020.7347149791153
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,481,1734336080186095649,1734336080234078649,48,98.7973460109434,7.041043549359182,2335.932218951849,3432.5240051332717
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,482,1734336080489983649,1734336080522171649,32,61.95617260803939,4.43414727121526,1865.6381509870987,2406.406329237945
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,483,1734336080882077649,1734336080910110649,28,25.682424483104615,1.8851778786317783,1111.088497086651,1220.6234523106718
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,484,1734336081930107649,1734336081970084649,40,99.63813872712586,7.142453464106286,2650.0793297748114,3890.229914771735
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,485,1734336082362186649,1734336082510062649,148,858.3897727161611,64.85190997885398,5909.235949154246,9094.641246187937
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,486,1734336082878117649,1734336083066106649,188,760.3253949075752,57.431475989001434,4877.860666315366,9363.4897681662
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,487,1734336083270069649,1734336083322077649,52,154.6435612821612,11.254537137962728,3131.14194516955,4937.437096308107
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,488,1734336083634087649,1734336083662127649,28,29.7334308028936,2.167305374120842,1240.2732288300429,1469.4884428712041
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,489,1734336083862286649,1734336083902110649,40,57.2243032554607,4.106233872883196,1491.5687042313705,1925.646689065398
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,490,1734336084106301649,1734336084126388649,20,26.93068386341194,1.9530622789451921,1452.7785050083432,1806.1070237614458
1a1c69bd-bd1b-4abc-828a-830ca10d3515,00079675-ce50-4d34-a3ee-1b7229d4b4ad,491,1734336084442168649,1734336084482155649,40,54.922270424872224,3.9374332726693693,1708.8607252368313,2342.7115456382166
