blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
53,1732934020841784966,1732934021253967966,412,1,noisy
54,1732934021526068966,1732934021921803966,396,1,noisy
55,1732934022082021966,1732934022509892966,428,1,noisy
56,1732934022749912966,1732934023177999966,428,1,noisy
57,1732934023914051966,1732934024301883966,388,1,noisy
58,1732934024837907966,1732934025277930966,440,1,noisy
59,1732934026289925966,1732934026621939966,332,1,noisy
60,1732934028421876966,1732934028765932966,344,1,noisy
61,1732934029689914966,1732934030062012966,372,1,noisy
62,1732934030821955966,1732934031193973966,372,1,noisy
63,1732934033109956966,1732934033422031966,312,1,noisy
64,1732934034773767966,1732934035121876966,348,1,noisy
65,1732934036317934966,1732934036693915966,376,1,noisy
66,1732934039041920966,1732934039377934966,336,1,noisy
67,1732934040493958966,1732934040893879966,400,1,noisy
68,1732934043049913966,1732934043413806966,364,1,noisy
69,1732934044033905966,1732934044393851966,360,1,noisy
70,1732934044773898966,1732934045141755966,368,1,noisy
87,1732934078525963966,1732934078861983966,336,2,quiet
88,1732934079501858966,1732934079737866966,236,2,quiet
89,1732934079741917966,1732934080129881966,388,2,quiet
90,1732934080634012966,1732934080997879966,364,2,quiet
91,1732934081353776966,1732934081733915966,380,2,quiet
92,1732934082565851966,1732934082905975966,340,2,quiet
93,1732934084277874966,1732934084633907966,356,2,quiet
94,1732934085373850966,1732934085733831966,360,2,quiet
95,1732934086785934966,1732934086925857966,140,2,quiet
96,1732934088425877966,1732934088769807966,344,2,quiet
97,1732934089809868966,1732934090145864966,336,2,quiet
98,1732934092385964966,1732934092729867966,344,2,quiet
99,1732934093041853966,1732934093437824966,396,2,quiet
100,1732934094989919966,1732934095369856966,380,2,quiet
101,1732934096461757966,1732934096809851966,348,2,quiet
102,1732934097377922966,1732934097757989966,380,2,quiet
103,1732934100017881966,1732934100253915966,236,2,quiet
104,1732934100257792966,1732934100521946966,264,2,quiet
105,1732934102345847966,1732934102725924966,380,2,quiet
106,1732934103277892966,1732934103625911966,348,2,quiet
107,1732934105037771966,1732934105365852966,328,2,quiet
108,1732934106517913966,1732934106837987966,320,2,quiet
109,1732934107441777966,1732934107785893966,344,2,quiet
110,1732934109197857966,1732934109521873966,324,2,quiet
111,1732934109969875966,1732934110297868966,328,2,quiet
112,1732934111441792966,1732934111757791966,316,2,quiet
113,1732934112773850966,1732934113113866966,340,2,quiet
114,1732934114329860966,1732934114693866966,364,2,quiet
115,1732934115046005966,1732934115417881966,372,2,quiet
116,1732934116317766966,1732934116673893966,356,2,quiet
117,1732934118101793966,1732934118385868966,284,2,quiet
118,1732934119921833966,1732934120257936966,336,2,quiet
119,1732934121121860966,1732934121453848966,332,2,quiet
120,1732934122805844966,1732934123169848966,364,2,quiet
121,1732934125121845966,1732934125469911966,348,2,quiet
122,1732934127241863966,1732934127581926966,340,2,quiet
123,1732934128393896966,1732934128933862966,540,2,quiet
124,1732934129933875966,1732934130297855966,364,2,quiet
125,1732934131989949966,1732934132177811966,188,2,quiet
126,1732934132185855966,1732934132662136966,476,2,quiet
127,1732934134277801966,1732934134589981966,312,2,quiet
128,1732934136809847966,1732934136989856966,180,2,quiet
129,1732934138117839966,1732934138438330966,320,2,quiet
130,1732934140065903966,1732934140393790966,328,2,quiet
131,1732934140897832966,1732934141245791966,348,2,quiet
132,1732934142945847966,1732934143265874966,320,2,quiet
133,1732934144201873966,1732934144537882966,336,2,quiet
134,1732934145306144966,1732934145653710966,348,2,quiet
135,1732934146813858966,1732934147157834966,344,2,quiet
136,1732934148345916966,1732934148689876966,344,2,quiet
137,1732934149861827966,1732934150209878966,348,2,quiet
138,1732934151009906966,1732934151373859966,364,2,quiet
139,1732934151889865966,1732934152245804966,356,2,quiet
140,1732934152617988966,1732934152997890966,380,2,quiet
141,1732934153693873966,1732934154038349966,344,2,quiet
142,1732934154133861966,1732934154453780966,320,2,quiet
143,1732934154485857966,1732934154953858966,468,2,quiet
144,1732934155313856966,1732934155685860966,372,2,quiet
145,1732934156169981966,1732934156569779966,400,2,quiet
146,1732934157521859966,1732934157873856966,352,2,quiet
147,1732934160329860966,1732934160673861966,344,2,quiet
148,1732934161809864966,1732934162145841966,336,2,quiet
149,1732934162689875966,1732934163061749966,372,2,quiet
150,1732934164377790966,1732934164693847966,316,2,quiet
151,1732934166145851966,1732934166453888966,308,2,quiet
152,1732934167937882966,1732934168253900966,316,2,quiet
153,1732934169337884966,1732934169605882966,268,2,quiet
154,1732934170529862966,1732934170825863966,296,2,quiet
155,1732934170881848966,1732934171309835966,428,2,quiet
156,1732934171845856966,1732934172181915966,336,2,quiet
157,1732934172781860966,1732934173049882966,268,2,quiet
177,1732934200057958966,1732934200393852966,336,3,noisy
178,1732934201369830966,1732934201929946966,560,3,noisy
179,1732934201938014966,1732934202309859966,372,3,noisy
180,1732934204538009966,1732934204833894966,296,3,noisy
181,1732934205429895966,1732934205717811966,288,3,noisy
182,1732934205725829966,1732934206110189966,384,3,noisy
183,1732934207521847966,1732934207937866966,416,3,noisy
184,1732934210121838966,1732934210461778966,340,3,noisy
185,1732934211317913966,1732934211725865966,408,3,noisy
186,1732934212225861966,1732934212625857966,400,3,noisy
187,1732934213337843966,1732934213717830966,380,3,noisy
188,1732934214417793966,1732934214749871966,332,3,noisy
189,1732934218137849966,1732934218417827966,280,3,noisy
190,1732934218829870966,1732934219193871966,364,3,noisy
191,1732934220341763966,1732934220545867966,204,3,noisy
192,1732934220549866966,1732934220877846966,328,3,noisy
193,1732934222593739966,1732934222993883966,400,3,noisy
194,1732934223489882966,1732934223873850966,384,3,noisy
195,1732934224389836966,1732934224769974966,380,3,noisy
196,1732934224857794966,1732934225273785966,416,3,noisy
197,1732934226389878966,1732934226769837966,380,3,noisy
198,1732934227713843966,1732934228109930966,396,3,noisy
199,1732934229117838966,1732934229485877966,368,3,noisy
200,1732934231645859966,1732934231965926966,320,3,noisy
201,1732934232993840966,1732934233477825966,484,3,noisy
202,1732934234333839966,1732934234757770966,424,3,noisy
203,1732934236965916966,1732934237121848966,156,3,noisy
204,1732934238649901966,1732934238961778966,312,3,noisy
205,1732934240653852966,1732934240945884966,292,3,noisy
206,1732934242085921966,1732934242429868966,344,3,noisy
207,1732934242989752966,1732934243322037966,332,3,noisy
208,1732934243837851966,1732934244217884966,380,3,noisy
209,1732934244385896966,1732934244777841966,392,3,noisy
210,1732934244993931966,1732934245349770966,356,3,noisy
211,1732934247265852966,1732934247625865966,360,3,noisy
212,1732934248397871966,1732934248765832966,368,3,noisy
213,1732934249705958966,1732934250053850966,348,3,noisy
214,1732934251249864966,1732934251589962966,340,3,noisy
215,1732934252405859966,1732934252793872966,388,3,noisy
216,1732934253321884966,1732934253677772966,356,3,noisy
217,1732934254957869966,1732934255357862966,400,3,noisy
218,1732934256641792966,1732934257053849966,412,3,noisy
219,1732934257773851966,1732934258129851966,356,3,noisy
220,1732934258321777966,1732934258681827966,360,3,noisy
221,1732934260281803966,1732934260649783966,368,3,noisy
222,1732934261697890966,1732934262073843966,376,3,noisy
223,1732934263541778966,1732934263901870966,360,3,noisy
224,1732934266185789966,1732934266537866966,352,3,noisy
225,1732934266837964966,1732934267157766966,320,3,noisy
226,1732934267161776966,1732934267541974966,380,3,noisy
227,1732934268041766966,1732934268401833966,360,3,noisy
228,1732934270173852966,1732934270626213966,452,3,noisy
229,1732934272329862966,1732934272673866966,344,3,noisy
230,1732934273753851966,1732934274137894966,384,3,noisy
231,1732934275114020966,1732934275505835966,392,3,noisy
232,1732934276133862966,1732934276517783966,384,3,noisy
233,1732934276769901966,1732934277161861966,392,3,noisy
234,1732934279889888966,1732934280213882966,324,3,noisy
235,1732934282117902966,1732934282465841966,348,3,noisy
236,1732934287017910966,1732934287189780966,172,3,noisy
237,1732934288593848966,1732934288961837966,368,3,noisy
238,1732934289825883966,1732934290237823966,412,3,noisy
239,1732934291073790966,1732934291461789966,388,3,noisy
240,1732934292313892966,1732934292645870966,332,3,noisy
241,1732934293337849966,1732934293745848966,408,3,noisy
242,1732934295417795966,1732934295793887966,376,3,noisy
243,1732934296873866966,1732934297209869966,336,3,noisy
244,1732934298045874966,1732934298373841966,328,3,noisy
245,1732934298933842966,1732934299286323966,352,3,noisy
267,1732934333001889966,1732934333369854966,368,4,noisy
268,1732934334645920966,1732934335021800966,376,4,noisy
269,1732934335165841966,1732934335565931966,400,4,noisy
270,1732934338209869966,1732934338426099966,216,4,noisy
271,1732934338429855966,1732934338789875966,360,4,noisy
272,1732934341109875966,1732934341373852966,264,4,noisy
273,1732934341377925966,1732934341865850966,488,4,noisy
274,1732934343161892966,1732934343493868966,332,4,noisy
275,1732934344637843966,1732934345005850966,368,4,noisy
276,1732934345885873966,1732934346233880966,348,4,noisy
277,1732934347046082966,1732934347437791966,392,4,noisy
278,1732934348238018966,1732934348549871966,312,4,noisy
279,1732934348553874966,1732934348969855966,416,4,noisy
280,1732934350361798966,1732934350697846966,336,4,noisy
281,1732934353853836966,1732934354205863966,352,4,noisy
282,1732934354665867966,1732934355013846966,348,4,noisy
283,1732934355265888966,1732934355637906966,372,4,noisy
284,1732934356377868966,1732934356765886966,388,4,noisy
285,1732934357873868966,1732934358229864966,356,4,noisy
286,1732934359241789966,1732934359541785966,300,4,noisy
287,1732934359549926966,1732934359949831966,400,4,noisy
288,1732934361093865966,1732934361489904966,396,4,noisy
289,1732934363329847966,1732934363701856966,372,4,noisy
290,1732934365577868966,1732934365965862966,388,4,noisy
291,1732934367513839966,1732934367885868966,372,4,noisy
292,1732934369369846966,1732934369729868966,360,4,noisy
293,1732934371133915966,1732934371473891966,340,4,noisy
294,1732934371845868966,1732934372165753966,320,4,noisy
295,1732934374541784966,1732934374881848966,340,4,noisy
296,1732934380245861966,1732934380609876966,364,4,noisy
297,1732934381509875966,1732934381885863966,376,4,noisy
298,1732934383729861966,1732934384081904966,352,4,noisy
299,1732934385901895966,1732934386233838966,332,4,noisy
300,1732934387613850966,1732934388021861966,408,4,noisy
301,1732934388309831966,1732934388689867966,380,4,noisy
302,1732934389713920966,1732934390061826966,348,4,noisy
303,1732934390509885966,1732934390889908966,380,4,noisy
304,1732934391633874966,1732934392021859966,388,4,noisy
305,1732934392429845966,1732934392789934966,360,4,noisy
306,1732934393413861966,1732934393821872966,408,4,noisy
307,1732934394649841966,1732934395045829966,396,4,noisy
308,1732934395913857966,1732934396281845966,368,4,noisy
309,1732934397465839966,1732934397857866966,392,4,noisy
310,1732934398497824966,1732934398877779966,380,4,noisy
311,1732934399785879966,1732934400157954966,372,4,noisy
312,1732934401533904966,1732934401897907966,364,4,noisy
313,1732934402373905966,1732934402785867966,412,4,noisy
314,1732934403313843966,1732934403689898966,376,4,noisy
315,1732934406089839966,1732934406469901966,380,4,noisy
316,1732934407765859966,1732934408177783966,412,4,noisy
317,1732934409769862966,1732934410157959966,388,4,noisy
318,1732934411625844966,1732934411941893966,316,4,noisy
319,1732934412705851966,1732934413081839966,376,4,noisy
320,1732934415013873966,1732934415337850966,324,4,noisy
321,1732934416861801966,1732934417237867966,376,4,noisy
322,1732934418301826966,1732934418645843966,344,4,noisy
323,1732934419881842966,1732934420205893966,324,4,noisy
324,1732934421217850966,1732934421558322966,340,4,noisy
342,1732934455729887966,1732934456117839966,388,5,quiet
343,1732934456893833966,1732934457237851966,344,5,quiet
344,1732934458273989966,1732934458633823966,360,5,quiet
345,1732934458761916966,1732934459097868966,336,5,quiet
346,1732934459889869966,1732934460261852966,372,5,quiet
347,1732934461325883966,1732934461697838966,372,5,quiet
348,1732934462477858966,1732934462861862966,384,5,quiet
349,1732934464141848966,1732934464469787966,328,5,quiet
350,1732934465685862966,1732934466093846966,408,5,quiet
351,1732934467285900966,1732934467673876966,388,5,quiet
352,1732934469361784966,1732934469742155966,380,5,quiet
353,1732934470985900966,1732934471333864966,348,5,quiet
354,1732934472185859966,1732934472585767966,400,5,quiet
355,1732934473837918966,1732934474209965966,372,5,quiet
356,1732934476569840966,1732934476893854966,324,5,quiet
357,1732934477341767966,1732934477913843966,572,5,quiet
358,1732934478157837966,1732934478537852966,380,5,quiet
359,1732934479333972966,1732934479713872966,380,5,quiet
360,1732934479917793966,1732934480337775966,420,5,quiet
361,1732934481397920966,1732934481781897966,384,5,quiet
362,1732934482765921966,1732934483133864966,368,5,quiet
363,1732934484245877966,1732934484665840966,420,5,quiet
364,1732934485877773966,1732934486237956966,360,5,quiet
365,1732934487045836966,1732934487421861966,376,5,quiet
366,1732934489269836966,1732934489649853966,380,5,quiet
367,1732934490257890966,1732934490573839966,316,5,quiet
368,1732934492537849966,1732934492833844966,296,5,quiet
369,1732934493637939966,1732934493953973966,316,5,quiet
370,1732934494209859966,1732934494621857966,412,5,quiet
371,1732934495621867966,1732934495937851966,316,5,quiet
372,1732934496797863966,1732934497153844966,356,5,quiet
373,1732934498809836966,1732934499141878966,332,5,quiet
374,1732934500005875966,1732934500417785966,412,5,quiet
375,1732934501313875966,1732934501709866966,396,5,quiet
376,1732934502721860966,1732934503101876966,380,5,quiet
377,1732934503269878966,1732934503617785966,348,5,quiet
378,1732934504909880966,1732934505269890966,360,5,quiet
379,1732934506162109966,1732934506529852966,368,5,quiet
380,1732934506869868966,1732934507250007966,380,5,quiet
381,1732934508781829966,1732934509137889966,356,5,quiet
382,1732934510353874966,1732934510681798966,328,5,quiet
383,1732934511573883966,1732934511901764966,328,5,quiet
384,1732934512641877966,1732934512969899966,328,5,quiet
385,1732934514165923966,1732934514505778966,340,5,quiet
386,1732934515545897966,1732934515889860966,344,5,quiet
387,1732934516733961966,1732934517073831966,340,5,quiet
388,1732934518461857966,1732934518825878966,364,5,quiet
389,1732934520033881966,1732934520369841966,336,5,quiet
390,1732934521181904966,1732934521533873966,352,5,quiet
391,1732934522765871966,1732934523121889966,356,5,quiet
392,1732934523125862966,1732934523569859966,444,5,quiet
393,1732934524109835966,1732934524497838966,388,5,quiet
394,1732934525349863966,1732934525721837966,372,5,quiet
395,1732934526257892966,1732934526593851966,336,5,quiet
396,1732934527165853966,1732934527537947966,372,5,quiet
397,1732934528077882966,1732934528653867966,576,5,quiet
398,1732934529209866966,1732934529581891966,372,5,quiet
399,1732934530353857966,1732934530681927966,328,5,quiet
400,1732934531477829966,1732934531829862966,352,5,quiet
401,1732934532513885966,1732934532865857966,352,5,quiet
402,1732934534325772966,1732934534713835966,388,5,quiet
403,1732934535693937966,1732934536085875966,392,5,quiet
404,1732934539569936966,1732934539925852966,356,5,quiet
405,1732934540589866966,1732934540941838966,352,5,quiet
406,1732934542145922966,1732934542501866966,356,5,quiet
407,1732934543153859966,1732934543549847966,396,5,quiet
408,1732934544101902966,1732934544481860966,380,5,quiet
409,1732934545945948966,1732934546301804966,356,5,quiet
410,1732934546837930966,1732934547185947966,348,5,quiet
424,1732934570841890966,1732934571201869966,360,6,quiet
425,1732934571605858966,1732934571997969966,392,6,quiet
426,1732934572533849966,1732934572973845966,440,6,quiet
427,1732934573649832966,1732934574025884966,376,6,quiet
428,1732934574909862966,1732934575241792966,332,6,quiet
429,1732934576397872966,1732934576737835966,340,6,quiet
430,1732934576761772966,1732934577169922966,408,6,quiet
431,1732934579773937966,1732934580025872966,252,6,quiet
432,1732934580033869966,1732934580401800966,368,6,quiet
433,1732934580953894966,1732934581293879966,340,6,quiet
434,1732934581913784966,1732934582309831966,396,6,quiet
435,1732934582989882966,1732934583389839966,400,6,quiet
436,1732934586589866966,1732934586909868966,320,6,quiet
437,1732934588673902966,1732934589029862966,356,6,quiet
438,1732934589733883966,1732934590089879966,356,6,quiet
439,1732934590745872966,1732934591105908966,360,6,quiet
440,1732934592069841966,1732934592437899966,368,6,quiet
441,1732934592793800966,1732934593173892966,380,6,quiet
442,1732934594485838966,1732934594857908966,372,6,quiet
443,1732934598605941966,1732934598957781966,352,6,quiet
444,1732934600685926966,1732934601025846966,340,6,quiet
445,1732934602029840966,1732934602401858966,372,6,quiet
446,1732934602773874966,1732934603154050966,380,6,quiet
447,1732934605301851966,1732934605629860966,328,6,quiet
448,1732934606521868966,1732934606865904966,344,6,quiet
449,1732934607321861966,1732934607661906966,340,6,quiet
450,1732934608709786966,1732934609069845966,360,6,quiet
451,1732934609229796966,1732934609657778966,428,6,quiet
452,1732934609805849966,1732934610185921966,380,6,quiet
453,1732934611269846966,1732934611633839966,364,6,quiet
454,1732934613309892966,1732934613637895966,328,6,quiet
455,1732934617777925966,1732934618157772966,380,6,quiet
456,1732934619297957966,1732934619729939966,432,6,quiet
457,1732934620201791966,1732934620613872966,412,6,quiet
458,1732934621189860966,1732934621545869966,356,6,quiet
459,1732934622521841966,1732934622881881966,360,6,quiet
460,1732934623365845966,1732934623765755966,400,6,quiet
461,1732934624089946966,1732934624373847966,284,6,quiet
462,1732934624381844966,1732934624573863966,192,6,quiet
463,1732934625821780966,1732934626213841966,392,6,quiet
464,1732934626694310966,1732934627053887966,360,6,quiet
465,1732934627785839966,1732934628145859966,360,6,quiet
466,1732934629037837966,1732934629341842966,304,6,quiet
467,1732934629677833966,1732934630037861966,360,6,quiet
468,1732934631005851966,1732934631333865966,328,6,quiet
469,1732934631853753966,1732934632225881966,372,6,quiet
470,1732934633061898966,1732934633405858966,344,6,quiet
471,1732934634349847966,1732934634745758966,396,6,quiet
472,1732934635909869966,1732934636277862966,368,6,quiet
473,1732934636965870966,1732934637357781966,392,6,quiet
474,1732934637465898966,1732934637653853966,188,6,quiet
475,1732934638557788966,1732934638933926966,376,6,quiet
476,1732934640565858966,1732934640901899966,336,6,quiet
477,1732934641053832966,1732934641421845966,368,6,quiet
478,1732934641769859966,1732934642149849966,380,6,quiet
479,1732934642629881966,1732934643013843966,384,6,quiet
480,1732934643585901966,1732934644025890966,440,6,quiet
481,1732934644837873966,1732934645213866966,376,6,quiet
482,1732934646433803966,1732934646785844966,352,6,quiet
483,1732934647293876966,1732934647721873966,428,6,quiet
484,1732934648693839966,1732934649045831966,352,6,quiet
485,1732934650149937966,1732934650525870966,376,6,quiet
486,1732934651065761966,1732934651449983966,384,6,quiet
487,1732934653053859966,1732934653369859966,316,6,quiet
488,1732934653997866966,1732934654349776966,352,6,quiet
489,1732934654682009966,1732934655109854966,428,6,quiet
490,1732934656953852966,1732934657129985966,176,6,quiet
491,1732934658273951966,1732934658685861966,412,6,quiet
492,1732934659185817966,1732934659585852966,400,6,quiet
493,1732934660153888966,1732934660537856966,384,6,quiet
494,1732934661458009966,1732934661833879966,376,6,quiet
495,1732934662341938966,1732934662761838966,420,6,quiet
496,1732934663641871966,1732934664013859966,372,6,quiet
509,1732934687997906966,1732934688298066966,300,7,noisy
510,1732934688305827966,1732934688653876966,348,7,noisy
511,1732934689389858966,1732934689745873966,356,7,noisy
512,1732934690641872966,1732934691013884966,372,7,noisy
513,1732934692053919966,1732934692393874966,340,7,noisy
514,1732934694481854966,1732934694833878966,352,7,noisy
515,1732934695581775966,1732934695949772966,368,7,noisy
516,1732934696949768966,1732934697269840966,320,7,noisy
517,1732934698385899966,1732934698733843966,348,7,noisy
518,1732934699726002966,1732934700069868966,344,7,noisy
519,1732934700325910966,1732934700589874966,264,7,noisy
520,1732934701149839966,1732934701517890966,368,7,noisy
521,1732934702821801966,1732934703169904966,348,7,noisy
522,1732934703537953966,1732934703909844966,372,7,noisy
523,1732934704533832966,1732934704909854966,376,7,noisy
524,1732934705997927966,1732934706317849966,320,7,noisy
525,1732934707537853966,1732934707909934966,372,7,noisy
526,1732934709118104966,1732934709513865966,396,7,noisy
527,1732934711673952966,1732934712005849966,332,7,noisy
528,1732934712585841966,1732934712921956966,336,7,noisy
529,1732934714501863966,1732934714806097966,304,7,noisy
530,1732934714985766966,1732934715325885966,340,7,noisy
531,1732934716021864966,1732934716405882966,384,7,noisy
532,1732934717157771966,1732934717461935966,304,7,noisy
533,1732934718545870966,1732934718905859966,360,7,noisy
534,1732934719905933966,1732934720245915966,340,7,noisy
535,1732934722765860966,1732934723110114966,344,7,noisy
536,1732934724509848966,1732934724917857966,408,7,noisy
537,1732934725517860966,1732934725893868966,376,7,noisy
538,1732934727385851966,1732934727725875966,340,7,noisy
539,1732934728621877966,1732934729001880966,380,7,noisy
540,1732934730218070966,1732934730569937966,352,7,noisy
541,1732934731065848966,1732934731381865966,316,7,noisy
542,1732934732537842966,1732934732953852966,416,7,noisy
543,1732934734165851966,1732934734629842966,464,7,noisy
544,1732934735837883966,1732934736193842966,356,7,noisy
545,1732934736953841966,1732934737349719966,396,7,noisy
546,1732934738237913966,1732934738629865966,392,7,noisy
547,1732934740829934966,1732934741201847966,372,7,noisy
548,1732934746053806966,1732934746401863966,348,7,noisy
549,1732934748617973966,1732934748933846966,316,7,noisy
550,1732934756713898966,1732934757065833966,352,7,noisy
551,1732934759265859966,1732934759661871966,396,7,noisy
552,1732934760925891966,1732934761305869966,380,7,noisy
553,1732934764213845966,1732934764645887966,432,7,noisy
554,1732934765113878966,1732934765545763966,432,7,noisy
555,1732934765785859966,1732934766118018966,332,7,noisy
556,1732934766477834966,1732934766853812966,376,7,noisy
557,1732934767413866966,1732934767813857966,400,7,noisy
558,1732934768265867966,1732934768609853966,344,7,noisy
559,1732934769065845966,1732934769489850966,424,7,noisy
560,1732934770425860966,1732934770837847966,412,7,noisy
561,1732934772245841966,1732934772773833966,528,7,noisy
562,1732934773905972966,1732934774277842966,372,7,noisy
563,1732934776481865966,1732934776885839966,404,7,noisy
564,1732934777561908966,1732934777917859966,356,7,noisy
565,1732934778313895966,1732934778665795966,352,7,noisy
566,1732934779209845966,1732934779569942966,360,7,noisy
567,1732934780149852966,1732934780521835966,372,7,noisy
568,1732934781061768966,1732934781445822966,384,7,noisy
569,1732934785897833966,1732934786265858966,368,7,noisy
597,1732934822961860966,1732934823281847966,320,8,quiet
598,1732934824941848966,1732934825273886966,332,8,quiet
599,1732934825653861966,1732934825877815966,224,8,quiet
600,1732934825885939966,1732934826233857966,348,8,quiet
601,1732934827165971966,1732934827585841966,420,8,quiet
602,1732934828533898966,1732934828917912966,384,8,quiet
603,1732934829973874966,1732934830293850966,320,8,quiet
604,1732934831525864966,1732934831881858966,356,8,quiet
605,1732934832773838966,1732934833169871966,396,8,quiet
606,1732934834749904966,1732934835021832966,272,8,quiet
607,1732934835025859966,1732934835421920966,396,8,quiet
608,1732934836341858966,1732934836713951966,372,8,quiet
609,1732934836949896966,1732934837325909966,376,8,quiet
610,1732934838221835966,1732934838557842966,336,8,quiet
611,1732934839558022966,1732934839917847966,360,8,quiet
612,1732934841429788966,1732934841805871966,376,8,quiet
613,1732934842097834966,1732934842525868966,428,8,quiet
614,1732934843345865966,1732934843729960966,384,8,quiet
615,1732934843897762966,1732934844365909966,468,8,quiet
616,1732934845509844966,1732934845921862966,412,8,quiet
617,1732934848185887966,1732934848337895966,152,8,quiet
618,1732934848345839966,1732934848730012966,384,8,quiet
619,1732934850465777966,1732934850817855966,352,8,quiet
620,1732934851273886966,1732934851633873966,360,8,quiet
621,1732934852345847966,1732934852713849966,368,8,quiet
622,1732934855293834966,1732934855653850966,360,8,quiet
623,1732934856009841966,1732934856273872966,264,8,quiet
624,1732934856277846966,1732934856669875966,392,8,quiet
625,1732934856861863966,1732934857249856966,388,8,quiet
626,1732934857981873966,1732934858165868966,184,8,quiet
627,1732934858173891966,1732934858697997966,524,8,quiet
628,1732934860569842966,1732934860993804966,424,8,quiet
629,1732934866489773966,1732934866849856966,360,8,quiet
630,1732934870489863966,1732934870909846966,420,8,quiet
631,1732934879709862966,1732934880069855966,360,8,quiet
632,1732934887493967966,1732934887957757966,464,8,quiet
633,1732934889761808966,1732934890038597966,277,8,quiet
634,1732934890041903966,1732934890545721966,504,8,quiet
635,1732934890717901966,1732934891105849966,388,8,quiet
636,1732934895778000966,1732934896161850966,384,8,quiet
637,1732934896441807966,1732934896853850966,412,8,quiet
638,1732934897489833966,1732934897877797966,388,8,quiet
639,1732934898449872966,1732934898850079966,400,8,quiet
640,1732934900297856966,1732934900893859966,596,8,quiet
641,1732934903925916966,1732934904333862966,408,8,quiet
642,1732934905329831966,1732934905765842966,436,8,quiet
643,1732934906261845966,1732934906689763966,428,8,quiet
644,1732934907501834966,1732934907937831966,436,8,quiet
645,1732934915513848966,1732934916041807966,528,8,quiet
646,1732934916697978966,1732934917138117966,440,8,quiet
647,1732934919421889966,1732934919841955966,420,8,quiet
648,1732934920421991966,1732934920833890966,412,8,quiet
668,1732934949873836966,1732934950245891966,372,9,noisy
669,1732934950633879966,1732934950997827966,364,9,noisy
670,1732934952145765966,1732934952541817966,396,9,noisy
671,1732934952581942966,1732934952969855966,388,9,noisy
672,1732934954229838966,1732934954649853966,420,9,noisy
673,1732934954949833966,1732934955429901966,480,9,noisy
674,1732934957101846966,1732934957461766966,360,9,noisy
675,1732934958509999966,1732934958853890966,344,9,noisy
676,1732934959605871966,1732934959993877966,388,9,noisy
677,1732934961097963966,1732934961465874966,368,9,noisy
678,1732934961857863966,1732934962213872966,356,9,noisy
679,1732934963353892966,1732934963745947966,392,9,noisy
680,1732934965649836966,1732934966029848966,380,9,noisy
681,1732934966905858966,1732934967293887966,388,9,noisy
682,1732934968325829966,1732934968721896966,396,9,noisy
683,1732934969325901966,1732934969734059966,408,9,noisy
684,1732934970118068966,1732934970545855966,428,9,noisy
685,1732934971085828966,1732934971469844966,384,9,noisy
686,1732934972421851966,1732934972817836966,396,9,noisy
687,1732934973790571966,1732934974185881966,395,9,noisy
688,1732934974569851966,1732934974921846966,352,9,noisy
689,1732934975461847966,1732934975849860966,388,9,noisy
690,1732934976101853966,1732934976517838966,416,9,noisy
691,1732934977193858966,1732934977589938966,396,9,noisy
