blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
206,1734336657586074649,1734336657966087649,380,6.0,quiet
207,1734336665530106649,1734336665866064649,336,6.0,quiet
215,1734336715994105649,1734336716378186649,384,7.0,noisy
216,1734336718562011649,1734336718990166649,428,7.0,noisy
217,1734336720718086649,1734336721098098649,380,7.0,noisy
218,1734336721302079649,1734336721689965649,388,7.0,noisy
219,1734336724422121649,1734336724826094649,404,7.0,noisy
220,1734336727374110649,1734336727802150649,428,7.0,noisy
221,1734336728390074649,1734336728734087649,344,7.0,noisy
222,1734336737382106649,1734336737718079649,336,7.0,noisy
223,1734336745794132649,1734336746186077649,392,7.0,noisy
224,1734336753190199649,1734336753566116649,376,7.0,noisy
225,1734336757506281649,1734336757874296649,368,7.0,noisy
226,1734336762366085649,1734336762726290649,360,7.0,noisy
227,1734336764490214649,1734336764878080649,388,7.0,noisy
228,1734336772021986649,1734336772366081649,344,7.0,noisy
229,1734336774502161649,1734336774886108649,384,7.0,noisy
230,1734336776874012649,1734336777282035649,408,7.0,noisy
231,1734336780178125649,1734336780535672649,358,7.0,noisy
232,1734336781858187649,1734336782254090649,396,7.0,noisy
233,1734336785602288649,1734336785982022649,380,7.0,noisy
234,1734336787098046649,1734336787510280649,412,7.0,noisy
235,1734336787770088649,1734336788174131649,404,7.0,noisy
236,1734336789210073649,1734336789602085649,392,7.0,noisy
237,1734336792606201649,1734336793022095649,416,7.0,noisy
238,1734336793962038649,1734336794337986649,376,7.0,noisy
239,1734336798242135649,1734336798662019649,420,7.0,noisy
240,1734336801606101649,1734336802014217649,408,7.0,noisy
241,1734336809058202649,1734336809434098649,376,7.0,noisy
247,1734336844566184649,1734336844914083649,348,8.0,quiet
248,1734336846110077649,1734336846522137649,412,8.0,quiet
249,1734336847182127649,1734336847598075649,416,8.0,quiet
250,1734336852710119649,1734336853126124649,416,8.0,quiet
251,1734336857898042649,1734336858294126649,396,8.0,quiet
252,1734336859670061649,1734336860094092649,424,8.0,quiet
253,1734336860846085649,1734336861290074649,444,8.0,quiet
254,1734336861350085649,1734336861650087649,300,8.0,quiet
255,1734336868442032649,1734336868806185649,364,8.0,quiet
256,1734336868826082649,1734336869138094649,312,8.0,quiet
257,1734336869650070649,1734336870038212649,388,8.0,quiet
258,1734336872214083649,1734336872574116649,360,8.0,quiet
259,1734336873022103649,1734336873438084649,416,8.0,quiet
260,1734336874134071649,1734336874498164649,364,8.0,quiet
261,1734336875278204649,1734336875654353649,376,8.0,quiet
262,1734336877022277649,1734336877526086649,504,8.0,quiet
263,1734336880090593649,1734336880486062649,395,8.0,quiet
264,1734336880642096649,1734336881078099649,436,8.0,quiet
265,1734336882050097649,1734336882518250649,468,8.0,quiet
266,1734336883834087649,1734336884162059649,328,8.0,quiet
267,1734336884166106649,1734336884582032649,416,8.0,quiet
268,1734336888282043649,1734336888650079649,368,8.0,quiet
269,1734336889458020649,1734336889830042649,372,8.0,quiet
270,1734336890886142649,1734336891270102649,384,8.0,quiet
271,1734336891494113649,1734336891850334649,356,8.0,quiet
272,1734336891858041649,1734336892322123649,464,8.0,quiet
273,1734336897482156649,1734336897850163649,368,8.0,quiet
274,1734336898970087649,1734336899386081649,416,8.0,quiet
275,1734336900422005649,1734336900838005649,416,8.0,quiet
276,1734336902166203649,1734336902582067649,416,8.0,quiet
277,1734336905294105649,1734336905714148649,420,8.0,quiet
278,1734336908750162649,1734336909142087649,392,8.0,quiet
279,1734336911290163649,1734336911726078649,436,8.0,quiet
280,1734336913658432649,1734336913974138649,316,8.0,quiet
281,1734336915818220649,1734336916166072649,348,8.0,quiet
282,1734336917826120649,1734336918242120649,416,8.0,quiet
283,1734336919742048649,1734336920078063649,336,8.0,quiet
284,1734336921290165649,1734336921730634649,440,8.0,quiet
285,1734336925010107649,1734336925446157649,436,8.0,quiet
286,1734336928794190649,1734336929026180649,232,8.0,quiet
287,1734336930702077649,1734336931082130649,380,8.0,quiet
288,1734336933862058649,1734336934226102649,364,8.0,quiet
289,1734336934470084649,1734336934806220649,336,8.0,quiet
290,1734336936106171649,1734336936446088649,340,8.0,quiet
291,1734336938218107649,1734336938634149649,416,8.0,quiet
298,1734336970370088649,1734336970754266649,384,9.0,noisy
299,1734336973862087649,1734336974278121649,416,9.0,noisy
300,1734336976766090649,1734336977182211649,416,9.0,noisy
301,1734336981042232649,1734336981402168649,360,9.0,noisy
302,1734336984902099649,1734336985282089649,380,9.0,noisy
303,1734336986710122649,1734336987066092649,356,9.0,noisy
304,1734336992462145649,1734336992830057649,368,9.0,noisy
305,1734336999198083649,1734336999546070649,348,9.0,noisy
306,1734337000594144649,1734337000953983649,360,9.0,noisy
307,1734337004662122649,1734337005026106649,364,9.0,noisy
308,1734337007102007649,1734337007486071649,384,9.0,noisy
309,1734337009550144649,1734337009942062649,392,9.0,noisy
310,1734337011774057649,1734337012154465649,380,9.0,noisy
311,1734337012810230649,1734337013194221649,384,9.0,noisy
312,1734337014202121649,1734337014602041649,400,9.0,noisy
313,1734337020926103649,1734337021310080649,384,9.0,noisy
314,1734337022662049649,1734337023038076649,376,9.0,noisy
315,1734337027282284649,1734337027654081649,372,9.0,noisy
316,1734337028374095649,1734337028750047649,376,9.0,noisy
317,1734337029546103649,1734337029978063649,432,9.0,noisy
318,1734337030898066649,1734337031274092649,376,9.0,noisy
319,1734337035946013649,1734337036326017649,380,9.0,noisy
320,1734337038218085649,1734337038542080649,324,9.0,noisy
321,1734337039210078649,1734337039570077649,360,9.0,noisy
322,1734337040606377649,1734337040998107649,392,9.0,noisy
323,1734337043166123649,1734337043558081649,392,9.0,noisy
324,1734337049398110649,1734337049814088649,416,9.0,noisy
325,1734337050930045649,1734337051270085649,340,9.0,noisy
326,1734337058410374649,1734337058846069649,436,9.0,noisy
327,1734337060714182649,1734337061094082649,380,9.0,noisy
328,1734337065534075649,1734337065926152649,392,9.0,noisy
329,1734337067102114649,1734337067482182649,380,9.0,noisy
330,1734337068458091649,1734337068874117649,416,9.0,noisy
334,1734337100538097649,1734337100926096649,388,10.0,quiet
335,1734337102321998649,1734337102762062649,440,10.0,quiet
336,1734337103770102649,1734337104178062649,408,10.0,quiet
337,1734337107734072649,1734337108086061649,352,10.0,quiet
338,1734337114502079649,1734337114914075649,412,10.0,quiet
339,1734337116550099649,1734337116930085649,380,10.0,quiet
340,1734337118418179649,1734337118794077649,376,10.0,quiet
341,1734337120882086649,1734337121230088649,348,10.0,quiet
342,1734337126206039649,1734337126598081649,392,10.0,quiet
343,1734337129614211649,1734337129986149649,372,10.0,quiet
344,1734337130522089649,1734337130950078649,428,10.0,quiet
345,1734337133110082649,1734337133498094649,388,10.0,quiet
346,1734337135610091649,1734337135982020649,372,10.0,quiet
347,1734337147242191649,1734337147686193649,444,10.0,quiet
348,1734337156782082649,1734337157134167649,352,10.0,quiet
349,1734337160298105649,1734337160690056649,392,10.0,quiet
350,1734337163022110649,1734337163410096649,388,10.0,quiet
351,1734337164918135649,1734337165270194649,352,10.0,quiet
352,1734337166134099649,1734337166526082649,392,10.0,quiet
353,1734337169426517649,1734337169826157649,400,10.0,quiet
354,1734337172957953649,1734337173330244649,372,10.0,quiet
355,1734337174150067649,1734337174570071649,420,10.0,quiet
356,1734337176342286649,1734337176754185649,412,10.0,quiet
357,1734337182482016649,1734337182878034649,396,10.0,quiet
358,1734337184350253649,1734337184746084649,396,10.0,quiet
359,1734337190494189649,1734337190906193649,412,10.0,quiet
360,1734337193146042649,1734337193510131649,364,10.0,quiet
361,1734337194334107649,1734337194674151649,340,10.0,quiet
368,1734337225421955649,1734337225910029649,488,11.0,noisy
369,1734337226386071649,1734337226726098649,340,11.0,noisy
370,1734337228298060649,1734337228642241649,344,11.0,noisy
371,1734337229186083649,1734337229678176649,492,11.0,noisy
372,1734337231294097649,1734337231738153649,444,11.0,noisy
373,1734337234586105649,1734337234966118649,380,11.0,noisy
374,1734337237910173649,1734337238310085649,400,11.0,noisy
375,1734337243838231649,1734337244214198649,376,11.0,noisy
376,1734337245686071649,1734337246067061649,381,11.0,noisy
377,1734337247386351649,1734337247774073649,388,11.0,noisy
378,1734337254202147649,1734337254502046649,300,11.0,noisy
379,1734337255558126649,1734337255942084649,384,11.0,noisy
380,1734337258690110649,1734337259070061649,380,11.0,noisy
381,1734337265234180649,1734337265570101649,336,11.0,noisy
382,1734337266210169649,1734337266610097649,400,11.0,noisy
383,1734337268634172649,1734337268986569649,352,11.0,noisy
384,1734337269606163649,1734337269998083649,392,11.0,noisy
385,1734337271106425649,1734337271530161649,424,11.0,noisy
386,1734337273070087649,1734337273474169649,404,11.0,noisy
387,1734337277830208649,1734337278226069649,396,11.0,noisy
388,1734337279474209649,1734337279854161649,380,11.0,noisy
389,1734337281850083649,1734337282226151649,376,11.0,noisy
390,1734337283322088649,1734337283750060649,428,11.0,noisy
391,1734337285690061649,1734337286118277649,428,11.0,noisy
392,1734337292890106649,1734337293246081649,356,11.0,noisy
393,1734337294722017649,1734337295146091649,424,11.0,noisy
394,1734337296274207649,1734337296658195649,384,11.0,noisy
395,1734337302950081649,1734337303386096649,436,11.0,noisy
396,1734337306766037649,1734337307070185649,304,11.0,noisy
397,1734337307074647649,1734337307234094649,159,11.0,noisy
398,1734337308014091649,1734337308418178649,404,11.0,noisy
399,1734337310434123649,1734337310766104649,332,11.0,noisy
413,1734337361242088649,1734337361582103649,340,12.0,quiet
414,1734337363042161649,1734337363450103649,408,12.0,quiet
415,1734337364290093649,1734337364746082649,456,12.0,quiet
416,1734337365522118649,1734337365918105649,396,12.0,quiet
417,1734337366126265649,1734337366698257649,572,12.0,quiet
418,1734337369202301649,1734337369626075649,424,12.0,quiet
419,1734337372293972649,1734337372742086649,448,12.0,quiet
420,1734337376666068649,1734337377042000649,376,12.0,quiet
421,1734337378018179649,1734337378382101649,364,12.0,quiet
422,1734337379626094649,1734337380042154649,416,12.0,quiet
423,1734337382718206649,1734337383150089649,432,12.0,quiet
424,1734337385898104649,1734337386238017649,340,12.0,quiet
425,1734337388230135649,1734337388578153649,348,12.0,quiet
426,1734337388750053649,1734337389166177649,416,12.0,quiet
427,1734337391906081649,1734337392302244649,396,12.0,quiet
428,1734337395622078649,1734337396018120649,396,12.0,quiet
429,1734337397166044649,1734337397522008649,356,12.0,quiet
430,1734337398074247649,1734337398350086649,276,12.0,quiet
431,1734337398354111649,1734337398674091649,320,12.0,quiet
432,1734337399166133649,1734337399506125649,340,12.0,quiet
433,1734337401382087649,1734337401754063649,372,12.0,quiet
434,1734337402690099649,1734337403066077649,376,12.0,quiet
435,1734337407946121649,1734337408318120649,372,12.0,quiet
436,1734337411362124649,1734337411706208649,344,12.0,quiet
437,1734337412713968649,1734337413162115649,448,12.0,quiet
438,1734337415926196649,1734337416314089649,388,12.0,quiet
439,1734337421678019649,1734337422034098649,356,12.0,quiet
440,1734337423010094649,1734337423406077649,396,12.0,quiet
441,1734337424610090649,1734337425030212649,420,12.0,quiet
442,1734337426570101649,1734337426918373649,348,12.0,quiet
443,1734337431110059649,1734337431514195649,404,12.0,quiet
444,1734337434470079649,1734337434866072649,396,12.0,quiet
445,1734337436242068649,1734337436598015649,356,12.0,quiet
446,1734337442442303649,1734337442758019649,316,12.0,quiet
447,1734337443798185649,1734337444214038649,416,12.0,quiet
448,1734337445626082649,1734337445997993649,372,12.0,quiet
449,1734337448194145649,1734337448554175649,360,12.0,quiet
450,1734337449014076649,1734337449422016649,408,12.0,quiet
451,1734337452410187649,1734337452786081649,376,12.0,quiet
452,1734337458642089649,1734337459042145649,400,12.0,quiet
453,1734337459714212649,1734337460070167649,356,12.0,quiet
454,1734337461002072649,1734337461366136649,364,12.0,quiet
455,1734337462058002649,1734337462454278649,396,12.0,quiet
456,1734337463594073649,1734337464022089649,428,12.0,quiet
457,1734337466614116649,1734337467022124649,408,12.0,quiet
458,1734337470614024649,1734337470978105649,364,12.0,quiet
459,1734337474174088649,1734337474562045649,388,12.0,quiet
460,1734337475274124649,1734337475710091649,436,12.0,quiet
461,1734337481542207649,1734337481914083649,372,12.0,quiet
462,1734337484018081649,1734337484502076649,484,12.0,quiet
463,1734337487534020649,1734337487890193649,356,12.0,quiet
464,1734337491966119649,1734337492366250649,400,12.0,quiet
465,1734337496178243649,1734337496542056649,364,12.0,quiet
466,1734337496766253649,1734337497138066649,372,12.0,quiet
467,1734337499050094649,1734337499445975649,396,12.0,quiet
468,1734337499890164649,1734337500314034649,424,12.0,quiet
469,1734337501958035649,1734337502254053649,296,12.0,quiet
470,1734337508890272649,1734337509298625649,408,12.0,quiet
471,1734337509934055649,1734337510353977649,420,12.0,quiet
