section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,11,1734859100064740316,1734859100149818368,85,495.182,271.898,-1.3011528182091758,19.487323641220215
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,12,1734859100205110316,1734859100489850368,285,686.13,344.731,13.409593229526216,13.860813820424868
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,13,1734859100536869316,1734859100705839360,169,594.65,336.75,6.390682699842544,14.559326637109445
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,14,1734859100740881316,1734859100873978368,133,541.413,317.932,2.298796062079422,16.00643704138247
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,15,1734859100908891316,1734859101058542336,150,455.199,335.355,-4.359020460697062,14.686132799602516
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,16,1734859101084848316,1734859101290012160,205,414.149,338.177,-7.521488578492246,14.448695414612144
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,17,1734859101356888316,1734859101609913344,253,643.7,360.012,10.117373318324582,12.767844361378216
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,18,1734859101664844316,1734859101822017280,157,508.671,369.336,-0.2314805216319957,12.134194744344375
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,19,1734859101840830316,1734859101945871360,105,467.406,363.78,-3.3950953527149386,12.547598414458756
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,20,1734859102224806316,1734859102317814272,93,622.103,460.135,8.347063076268014,5.267201206370117
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,21,1734859102344919316,1734859102669924352,325,549.464,425.698,2.867322430215206,7.8797313396322854
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,22,1734859102704871316,1734859102897799168,193,500.068,425.348,-0.880688597553613,7.91024161108636
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,23,1734859102940805316,1734859103085711360,145,636.875,435.997,9.484204186340776,7.072787040939739
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,24,1734859103756812316,1734859103877844224,121,510.041,257.841,-0.13651880135406105,20.550421116825277
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,25,1734859103916919316,1734859104061970176,145,589.807,201.977,6.279583245674512,24.729585835270683
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,26,1734859104112745316,1734859104429814272,317,703.226,205.999,15.378077167415775,24.20234565763816
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,27,1734859104464869316,1734859104653856256,189,641.414,204.701,10.420613257767348,24.44332996465249
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,28,1734859104909229316,1734859105125852160,217,-44.291,513.543,-42.442366001729994,1.175307988567814
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,29,1734859105148867316,1734859108197860352,3049,20.413,435.545,-37.54710086131417,6.70429388763983
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,30,1734859108404910316,1734859108649998336,245,651.358,223.61,11.134611902237191,22.999824228256806
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,31,1734859108692922316,1734859109089794304,397,754.862,279.222,19.014504859571236,18.603650899809534
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,32,1734859109236824316,1734859109525946368,289,480.323,303.061,-2.44271644929078,17.131173141573242
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,33,1734859109564884316,1734859110177868288,613,449.141,397.251,-4.766026925822377,10.01939135949336
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,34,1734859110204848316,1734859110509780224,305,423.069,355.734,-6.806468292616933,13.133514256537763
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,35,1734859110760828316,1734859110825945344,65,710.577,647.446,15.1008378627656,-8.725437696472943
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,36,1734859110968831316,1734859112253812224,1285,690.934,684.434,13.688880196364977,-11.504649132337304
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,37,1734859112352819316,1734859112558026240,205,357.182,480.474,-11.672387283584538,3.7301824436222573
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,38,1734859112608969316,1734859113514010368,905,442.071,371.329,-5.329623500892285,11.969362200315624
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,39,1734859113600836316,1734859113857837312,257,679.877,202.819,13.52153231176521,24.50133406655286
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,40,1734859114052891316,1734859114206006272,153,424.507,439.159,-6.6064669152624615,6.855608174947599
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,41,1734859114236886316,1734859115169849344,933,444.49,348.745,-5.1689333152449155,13.671946847521832
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,42,1734859115272872316,1734859115581901312,309,713.554,210.083,16.17990925326844,23.8678570152893
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,43,1734859115616968316,1734859115737794304,121,754.46,220.444,19.37773103672672,22.97112926651797
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,44,1734859115988905316,1734859116417880320,429,611.088,237.914,7.881171054761193,21.987514456709494
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,45,1734859116448983316,1734859116634098176,185,628.716,320.366,9.049208303329571,15.76012755807588
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,46,1734859117128833316,1734859117221875200,93,647.446,841.416,10.833868641803585,-23.323414478985097
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,47,1734859117244930316,1734859117437782272,193,681.175,838.11,13.508090110361447,-23.003497307666304
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,48,1734859117720817316,1734859117985935360,265,480.128,346.641,-2.4291653317996067,13.843157035197361
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,49,1734859118060806316,1734859118341808128,281,513.307,309.669,0.12242559179042958,16.63553857381172
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,50,1734859118560740316,1734859118821826304,261,550.757,335.577,3.0100246773996853,14.672338912615013
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,51,1734859118860838316,1734859119141783296,281,457.262,330.431,-4.204979290154483,15.058329508461512
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,52,1734859119184792316,1734859119441824256,257,545.894,415.453,2.5996775693660283,8.652583118850426
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,53,1734859119596727316,1734859120869901312,1273,-1.2,541.87,-39.03661708437118,-0.8042918739137036
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,54,1734859121096986316,1734859121709817344,613,666.031,343.723,11.86803577229205,13.963292235261557
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,55,1734859121772811316,1734859121969860352,197,598.222,245.968,6.840902257334505,21.395779508070436
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,56,1734859122060791316,1734859122201911296,141,288.419,442.336,-16.927760867928896,6.5404942713249845
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,57,1734859122260784316,1734859122438827264,178,418.207,612.741,-7.076811171620622,-6.202657623367758
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,58,1734859122660835316,1734859123101864192,441,639.427,274.851,10.003439292347807,19.166593937043157
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,59,1734859123148861316,1734859123457831168,309,697.657,347.369,14.286902140228701,13.647002066594778
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,60,1734859123728972316,1734859123825971200,97,540.875,1020.44,2.5427421660114535,-37.09655730809049
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,61,1734859124000993316,1734859124113820160,113,584.962,1033.624,6.502646697542378,-38.055479240431694
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,62,1734859124132842316,1734859124197824256,65,561.705,1040.915,4.450454103791974,-38.65674293648546
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,63,1734859124504831316,1734859124585834240,81,609.732,655.419,7.456184920892478,-9.403923168874124
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,64,1734859124840726316,1734859125085809152,245,604.872,193.508,7.5190818977468075,25.350441321349468
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,65,1734859125360819316,1734859125501866240,141,645.427,962.811,11.331770338038622,-32.49278846634912
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,66,1734859125532897316,1734859125645842176,113,653.292,892.953,11.554940810832505,-27.188759202259188
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,67,1734859125672856316,1734859125745877248,73,662.631,850.724,12.090438128714988,-23.991410680065272
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,68,1734859125764860316,1734859125861866240,97,642.888,832.433,10.434103634920088,-22.656896751051036
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,69,1734859125880722316,1734859125985883136,105,635.674,830.671,9.853806983904205,-22.537197919434334
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,70,1734859126068904316,1734859126142140160,73,572.197,834.111,4.812251053724264,-22.878874506117228
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,71,1734859126168904316,1734859126565862144,397,598.463,789.221,6.799004100107999,-19.470292507287944
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,72,1734859126956839316,1734859127021830144,65,486.522,134.132,-2.116956155899895,29.938074635208768
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,73,1734859127048830316,1734859127181716224,133,494.525,225.998,-1.3786588770252715,22.958699433097944
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,74,1734859127217268316,1734859127405835264,189,554.871,238.851,3.4191367141183497,21.97166209717614
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,75,1734859127440831316,1734859127693844224,253,623.096,259.013,8.76904037577766,20.381280199428872
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,76,1734859127740839316,1734859127957861376,217,572.562,219.579,4.857235147530943,23.41581335391293
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,77,1734859128048827316,1734859128201925376,153,398.977,457.54,-8.527109503283617,5.464836883848555
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,78,1734859128284818316,1734859128381811200,97,314.54,594.422,-14.910573550558025,-4.783654389978678
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,79,1734859128800847316,1734859128977858304,177,361.032,543.613,-11.365317044247469,-0.9994795544297526
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,80,1734859129032927316,1734859129261836288,229,472.862,487.499,-2.929057663092149,3.223100743112375
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,81,1734859129320851316,1734859129605864192,285,294.791,423.649,-16.479355484734498,7.936414553439779
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,82,1734859129696964316,1734859129801965312,105,564.257,349.963,4.038082479737212,13.582263680324525
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,83,1734859130080745316,1734859130226102272,145,511.625,1020.546,-0.044543823420083034,-37.11848623184901
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,84,1734859131044858316,1734859131405851136,361,540.05,407.622,2.157918862222184,9.243976998525481
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,85,1734859131560735316,1734859131617813248,57,562.459,1006.734,4.408992243588354,-36.0182034653642
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,86,1734859131864720316,1734859131945891328,81,508.301,1000.415,-0.3293116500424305,-35.567146162970445
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,87,1734859132224821316,1734859132957737216,733,566.266,344.282,4.19733529173549,14.009432433569945
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,88,1734859133252706316,1734859133329713152,77,507.825,994.677,-0.3681208132260128,-35.12588596900562
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,89,1734859133400844316,1734859133497920256,97,583.238,971.915,6.086938725813412,-33.31940365478477
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,90,1734859133720920316,1734859133837870336,117,642.222,896.176,10.667566503314374,-27.456990924839886
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,91,1734859134248887316,1734859134457836288,209,411.238,326.604,-7.768010198004484,15.317356456533465
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,92,1734859134508804316,1734859134797809152,289,572.092,373.127,4.61931062726192,11.83351371564395
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,93,1734859135200889316,1734859135277831168,77,886.945,894.105,30.65482573044285,-26.323577082735184
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,94,1734859135304984316,1734859135465818368,161,862.233,925.887,29.09217310016749,-28.778661603031058
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,95,1734859135800874316,1734859135869899264,69,858.287,786.554,27.14028046169152,-18.645510801805816
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,96,1734859135928906316,1734859136185995264,257,905.201,789.356,30.858033959818744,-18.666053425698465
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,97,1734859136300812316,1734859136461834240,161,913.241,777.103,31.374367480965628,-17.751497688894755
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,98,1734859136484911316,1734859136701869312,217,911.055,770.813,31.14477975316353,-17.307615130317085
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,99,1734859136732834316,1734859137425730304,693,882.62,783.527,29.02582586682324,-18.33466911733451
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,100,1734859137460939316,1734859137985840128,525,890.236,776.058,29.557786143499417,-17.765329508876707
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,101,1734859138028838316,1734859138169714176,141,878.736,760.363,28.52725184249619,-16.670756248725095
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,102,1734859138216848316,1734859138329956352,113,921.902,729.193,31.649554285442374,-14.278113445168394
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,103,1734859138516907316,1734859138749792256,233,513.223,192.289,0.1115277502624184,25.514534349468565
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,104,1734859138816870316,1734859138973868288,157,334.366,367.886,-13.59047417587527,12.139713563255045
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,105,1734859139060735316,1734859139229879296,169,55.989,371.099,-35.112171154034556,11.356507815090376
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,106,1734859139252938316,1734859139445823232,193,23.437,369.88,-37.69159451780371,11.353899335877037
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,107,1734859139524968316,1734859139661824256,137,339.607,468.352,-13.011892893247884,4.631036309936381
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,108,1734859139696732316,1734859139981841152,285,331.382,380.959,-13.785480633336014,11.15885783176631
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,109,1734859140048797316,1734859140465861376,417,560.628,276.739,3.8287104372422047,19.10598842826535
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,110,1734859140512856316,1734859140757850368,245,554.441,148.001,3.5157406084976635,28.863398698513407
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,111,1734859140784727316,1734859141069983232,285,602.683,160.17,7.4555998608686584,27.880078365062182
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,112,1734859141128840316,1734859141325736192,197,516.738,175.324,0.39725822026992313,26.802624589282594
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,113,1734859141548818316,1734859141621811200,73,929.401,772.091,32.597934265394194,-17.32700810805851
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,114,1734859141648813316,1734859141881894144,233,904.695,813.851,31.070174572996265,-20.43346148988171
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,115,1734859142077003316,1734859142161826304,85,664.663,866.486,12.334259588735664,-25.17065920799223
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,116,1734859142416893316,1734859142697913344,281,483.937,311.075,-2.1564317774884394,16.527187371094026
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,117,1734859142788966316,1734859142965992192,177,147.975,394.222,-27.816027076403273,9.89829259732141
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,118,1734859143048878316,1734859143453869312,405,510.006,169.736,-0.1527880747447495,27.22821722530035
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,119,1734859143604902316,1734859143685872128,81,487.882,718.542,-1.8341225672589647,-14.188733542584917
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,120,1734859143738011316,1734859143809941248,72,500.773,723.957,-0.8430651191631258,-14.598114701902865
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,121,1734859144064820316,1734859144241848320,177,540.742,221.21,2.3121063772854527,23.314142342620908
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,122,1734859144264942316,1734859144349828352,85,562.13,295.881,3.92484567962994,17.66076566654913
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,123,1734859144464739316,1734859144617896192,153,571.448,942.241,4.993120097685207,-31.071923534844082
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,124,1734859144800948316,1734859145001897216,201,552.315,343.345,3.1249021033270394,14.086065673992463
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,125,1734859145040794316,1734859145341918208,301,556.704,254.298,3.546041354981367,20.803037748746643
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,126,1734859145376828316,1734859145505808128,129,603.654,304.518,7.140656737852821,16.978014521962567
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,127,1734859145548782316,1734859145849816320,301,489.872,294.605,-1.7046423825106098,17.771520218088874
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,128,1734859145896827316,1734859146137904128,241,621.415,338.415,8.448694251246566,14.411415359453114
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,129,1734859146177099316,1734859146377824256,201,546.158,318.275,2.6659503459466967,15.978954653955435
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,130,1734859146408954316,1734859146549805312,141,508.073,308.597,-0.28396132236072663,16.71668098336786
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,131,1734859146581104316,1734859146673836288,93,448.55,294.55,-4.9265434974493045,17.759817825812554
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,132,1734859146820862316,1734859146989807360,169,529.317,888.075,1.423351418289409,-26.988534026562
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,133,1734859147172833316,1734859147465897216,293,583.948,220.332,5.765510523341207,23.347711513234792
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,134,1734859147488851316,1734859147841919232,353,538.339,234.761,2.1101081861330733,22.289605785013073
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,135,1734859147900866316,1734859148097918208,197,711.678,201.691,16.085818987169144,24.5014100485363
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,136,1734859148136931316,1734859148341841152,205,803.423,206.583,23.419924507137253,23.82294166422561
0dfd57f3-bb74-4c39-a8b1-e972c852b041,71a2ba67-1c9e-4a87-906a-6992b40e04c7,137,1734859148404929316,1734859148562310144,157,540.149,223.24,2.2631420530900663,23.16076849361399
