saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
438,1734346994041103455,1734346994217196455,176,214.2611803848024,16.063091207780438,4030.420364899133,6663.90723766762
439,1734346994469041455,1734346994497125455,28,42.30146238805367,3.1304789693530912,1498.0883881480868,1823.79886711957
440,1734346994905084455,1734346994945090455,40,77.9817844626948,5.778481136255084,2163.574473417141,2964.0276806937054
441,1734346995145119455,1734346995177057455,32,62.777967689281326,4.6349604344692015,2260.109941256154,2823.417512436461
442,1734346995353047455,1734346995393037455,40,64.30195459580682,4.750577149865257,1956.3870319271616,2425.3421000346416
443,1734346995609057455,1734346995629069455,20,20.39910734060896,1.5215947346797956,1142.2854950962046,1299.0457258305566
444,1734346996069051455,1734346996121397455,52,125.51839284878145,9.354740687411946,2600.7225471544266,3890.380284345183
445,1734346996269051455,1734346996297066455,28,31.14755598430725,2.3314959235562323,1406.741457812667,1623.0788893586937
446,1734346996445086455,1734346996481065455,36,35.551267528539626,2.680944960923255,1173.587828985048,1415.5569205607696
447,1734346996585087455,1734346996609080455,24,33.88130108271385,2.5609846693017326,1454.9895341950062,1618.115306294204
448,1734346996993104455,1734346997205071455,212,168.61837954295777,12.511861526746646,2973.260033416856,7029.4672615485015
449,1734346997405052455,1734346997441964455,37,72.23964821956622,5.426386085781763,2169.4679526319555,2982.3461890693384
450,1734346997581091455,1734346997621225455,40,69.32791620981935,5.0936394482379015,1789.22556271124,2434.356335548273
451,1734346997833058455,1734346997897064455,64,154.63967374915208,11.412949891050353,2525.368057928992,3746.860667464955
452,1734346998149053455,1734346998425063455,276,561.3589147974809,42.32427017161434,3005.6239779709067,8135.445076811635
453,1734346998545058455,1734346998565126455,20,30.053669118218657,2.245581714604441,1616.915705799175,2092.1154815689174
454,1734346998697049455,1734346998833043455,136,11.43677771113144,0.8605795542884811,1081.483566768506,1787.360503309676
455,1734346998969275455,1734346999053123455,84,37.33928419793078,2.763030310739405,1222.1764917239643,1944.0718341084475
456,1734346999121022455,1734346999293026455,172,660.1003136988544,49.82411136828138,4231.288840373,9040.31486457816
457,1734346999373066455,1734346999509369455,136,133.69495566073832,9.98129356724684,1304.4462345156255,1843.825440582432
458,1734346999653081455,1734346999681068455,28,39.90526956040673,3.0078998359333693,1745.7442034471917,2074.8048729836564
459,1734346999781118455,1734346999989083455,208,583.1066181330259,43.92925152906125,3489.272655815579,10515.9337835483
460,1734347000145284455,1734347000165162455,20,22.80892294673008,1.7014932401930511,1293.8490558396556,1632.5634267298965
461,1734347000277176455,1734347000401067455,124,646.4075860984045,48.739569698947626,5553.839054209878,8972.444883624064
462,1734347000505068455,1734347000541121455,36,79.543140504809,5.812374761607911,2372.995535875096,3197.9624416827064
463,1734347000725062455,1734347000757212455,32,45.66785074766154,3.358499009706458,1620.8714181405187,2024.8080780091404
464,1734347001057063455,1734347001205070455,148,2.4460695069925475,0.1724941113180184,5001.472421459348,10571.672668817164
465,1734347001657031455,1734347001801091455,144,6.723860930137028,0.4832366437776177,4564.251277804844,7717.671331238122
466,1734347002089816455,1734347002117117455,27,38.12611263907368,2.7315800569422537,1404.232350785422,1769.7282337680426
467,1734347002477126455,1734347002517118455,40,70.41096932045676,5.261925787612141,2098.5568121264364,2778.6517158308143
468,1734347002685202455,1734347002705143455,20,22.647073952601342,1.7089579357446956,1166.4178430440893,1269.4259015983548
469,1734347003545086455,1734347003565059455,20,21.73935353304088,1.5902016535985557,1130.6603806406254,1238.170865349426
470,1734347003641103455,1734347003877140455,236,694.9713606384084,52.43365382843194,3818.261066055396,8620.313033229866
471,1734347003961284455,1734347004045064455,84,17.534953138113053,1.3004000119285122,831.5170165424266,1948.7013862389376
472,1734347004337036455,1734347004522073455,185,705.3615492788434,53.19073658338344,4828.142148560684,10638.545988369126
473,1734347004821111455,1734347004857064455,36,37.64971025243932,2.749778989384596,1139.905673443725,1285.933024331381
474,1734347004973046455,1734347005013123455,40,87.44481947574988,6.19383348413391,2459.05969409003,3421.0820698967696
475,1734347005209057455,1734347005249119455,40,84.31384228205259,5.996251721706454,2188.603377072162,3076.3657763873844
476,1734347005461064455,1734347005501181455,40,82.62326383259472,5.882930756700978,2285.467275062951,3096.659271466212
477,1734347005657121455,1734347005693036455,36,51.67124991291896,3.798886681793564,1609.7575696106494,2001.859411050196
478,1734347005937421455,1734347005977133455,40,114.44334934028682,8.123099257839053,2946.018905248183,4579.732101975937
479,1734347006157077455,1734347006197019455,40,109.99061714232268,7.840821888657825,2883.9529158944715,4087.389855086159
480,1734347006325057455,1734347006497185455,172,213.96921598590583,15.538256078410202,1323.2365328211592,1897.98357671608
481,1734347006681062455,1734347006709074455,28,56.11150033178726,4.212919577614031,2033.6196485695496,2554.478614350258
482,1734347007069097455,1734347007101114455,32,49.969771240544105,3.6694530232305422,1806.5504285723373,2225.8860199991445
483,1734347007369166455,1734347007403461455,34,44.50930449257496,3.3777224403094737,1559.9312047351657,1898.157499164516
484,1734347007649040455,1734347007669041455,20,21.33390588699637,1.6088552464536392,1165.658197274083,1284.8571999153949
485,1734347007781134455,1734347007809576455,28,45.99786134744338,3.4105675539339764,1678.8803320263248,2080.322716893761
486,1734347008045076455,1734347008069066455,24,30.45270009912391,2.2767243279337324,1285.6113469932593,1510.2491031538714
487,1734347008253082455,1734347008285054455,32,60.87170879034635,4.453109998272309,1847.314387683156,2416.172004252508
488,1734347008721038455,1734347008857030455,136,58.08551337070002,4.254799579227124,2851.9593147583137,5667.031131610904
489,1734347009117401455,1734347009329089455,212,42.0446817093456,3.183933949561283,2703.141557605267,4769.819152093611
490,1734347009737078455,1734347009769148455,32,60.75044775028936,4.458511868700902,1829.1708746212137,2221.4641655182104
491,1734347009945061455,1734347009977170455,32,44.42218390763555,3.2203859145514686,1661.4563450153885,2102.321463317273
492,1734347010273046455,1734347010517051455,244,47.7814558693082,3.6072982916159817,3661.090694829121,10123.34407009909
493,1734347010705175455,1734347011029221455,324,354.4645404686109,26.76955465129385,3036.122082219541,7574.246962057157
494,1734347011093066455,1734347011317051455,224,338.33327782437686,25.50315730086265,2837.7882139684702,7848.935875802842
495,1734347011901069455,1734347012085052455,184,262.8970794136889,19.477753414091723,1548.8477689137596,3783.365450317935
496,1734347012261091455,1734347012297112455,36,67.58921219928779,5.072748000563178,2066.6841824324742,2879.5356991915846
497,1734347012581104455,1734347012613039455,32,47.118567556589824,3.518290238329434,1593.544931726509,2012.4053534151271
498,1734347013001149455,1734347013037178455,36,49.57025994973312,3.684914883596365,1526.6828445871795,1859.5728500037883
499,1734347013381296455,1734347013537222455,156,530.9545935144421,40.01508611460576,4471.692058446967,7640.863377559546
500,1734347013597049455,1734347013993054455,396,645.56906685057,48.71068782379448,2683.725682625832,8936.316221176972
501,1734347014209129455,1734347014237131455,28,33.5694822805786,2.450508571128672,1463.023307463705,1668.6757117998525
502,1734347014513042455,1734347014545083455,32,45.19400469884656,3.318229632276819,1541.7672689087915,1899.6328666762265
503,1734347014709131455,1734347014741078455,32,47.240448949685856,3.465143380576433,1703.251097650136,2196.6932532649657
504,1734347014813162455,1734347015089063455,276,568.1834368451574,42.79232974145987,3071.766431987824,7711.286527212366
505,1734347015381064455,1734347015629052455,248,599.635789706743,45.23822399401353,3337.853799767981,7816.289763723643
506,1734347016053065455,1734347016085093455,32,64.24995268079562,4.708864581519907,1887.5495366916168,2453.0040037013514
507,1734347016153098455,1734347016313137455,160,608.2455756831138,45.88249735752727,4410.0475701715895,8540.393570567445
508,1734347016457057455,1734347016641302455,184,647.7668066273833,48.84891260673499,4313.095109734029,9778.241515934713
509,1734347017269060455,1734347017429141455,160,35.98219508039496,2.6080870809419348,3980.771823904687,9099.788805631682
